"cluster","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_adj"
"Subclone_04","ZNF7",0.551214903925178,0.311688311688312,0.124591354885579,2.11303356320295e-46,2.40527440319061e-46
"Subclone_04","SYBU",0.671783148391569,0.154845154845155,0.0395931710860879,2.73067775116399e-46,3.1065730957497e-46
"Subclone_04","IER5",0.5629186195708,0.430569430569431,0.200145296040683,3.12707421242431e-46,3.55551360139205e-46
"Subclone_04","ARFIP2",0.574493518382536,0.263736263736264,0.0962586269524155,3.21156920994e-46,3.64951046584091e-46
"Subclone_04","RANBP9",0.522556221492285,0.30969030969031,0.122048674173629,3.29300146182199e-46,3.73992215993411e-46
"Subclone_04","ZDHHC21",0.60049856899809,0.241758241758242,0.084271703596077,3.87945726119424e-46,4.40347021701956e-46
"Subclone_04","SAMD10",0.540617692714215,0.287712287712288,0.108972030512169,4.36733804496153e-46,4.95443907539595e-46
"Subclone_04","LENG8",0.554041426156244,0.340659340659341,0.140573919360697,5.2493652406444e-46,5.95166127057188e-46
"Subclone_04","CD44",0.523832692736782,0.396603396603397,0.174900108972031,5.62441670029555e-46,6.37327671421592e-46
"Subclone_04","HCG11",0.546679405580754,0.265734265734266,0.0973483472575372,6.28493166653721e-46,7.11770290661065e-46
"Subclone_04","TSC2",0.531671433049437,0.282717282717283,0.107337450054486,7.23352992606155e-46,8.18735701874539e-46
"Subclone_04","HMGCS2",0.600251398583712,0.112887112887113,0.0216127860515801,8.16674989823283e-46,9.23840486225433e-46
"Subclone_04","PORCN",0.566965396485757,0.176823176823177,0.0503087540864511,8.29744822464471e-46,9.38094768190471e-46
"Subclone_04","SLC35B3",0.611902271913136,0.256743256743257,0.0940791863421722,8.51672156960178e-46,9.62341420293986e-46
"Subclone_04","SAR1B",0.532631704556229,0.381618381618382,0.169088267344715,8.96897507417349e-46,1.01287126755206e-45
"Subclone_04","TMEM80",0.543698307647134,0.287712287712288,0.11006175081729,9.03750216071763e-46,1.02003410391847e-45
"Subclone_04","USP47",0.522772568667446,0.313686313686314,0.126044315292408,1.19870424573013e-45,1.35217625011859e-45
"Subclone_04","PLEKHH3",0.526988114339156,0.304695304695305,0.120050853614239,1.33370588623233e-45,1.50361430240398e-45
"Subclone_04","ARMT1",0.530262639769896,0.282717282717283,0.10751907010534,1.55296243395439e-45,1.74981682699086e-45
