"cluster","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_adj"
"Subclone_05","FKBP2",0.870079850308485,0.729166666666667,0.507253158633599,1.51426654597778e-13,3.18753107928323e-11
"Subclone_05","MT-ND4",0.512427236720865,0.895833333333333,0.765559195133365,1.15538082434405e-12,2.08463711592363e-10
"Subclone_05","MT-ND3",0.510513146440334,0.885416666666667,0.758695991265013,2.54327334001016e-12,4.01519278554104e-10
"Subclone_05","MT-ND5",0.589897319182822,0.854166666666667,0.695211355482764,3.57926541278192e-12,5.02290246260397e-10
"Subclone_05","MT-CO2",0.377502788941321,0.958333333333333,0.854000935891437,4.86015258071074e-12,6.13837270943767e-10
"Subclone_05","S100A1",0.681010700034911,0.864583333333333,0.611761035719857,5.76900985600955e-12,6.62387222558188e-10
"Subclone_05","WFDC2",0.521647473384954,0.96875,0.771330525659024,9.11462840610554e-12,8.85521205916253e-10
"Subclone_05","MT-CO1",0.330260441030496,0.96875,0.89440024957105,8.4603795343783e-12,8.85521205916253e-10
"Subclone_05","NDUFC2",0.485877384618311,0.916666666666667,0.749961004523475,1.72884260410003e-11,1.5596630064131e-09
"Subclone_05","FOLR1",0.934680247764471,0.65625,0.419903291218219,3.49914724563707e-11,2.94628198082642e-09
"Subclone_05","LTC4S",0.91875463513517,0.666666666666667,0.425674621743878,5.44254655408462e-11,4.29621018613055e-09
"Subclone_05","MIR205HG",1.28014189300617,0.479166666666667,0.241615972547185,7.8136965027974e-11,5.80511687237242e-09
"Subclone_05","MT-CYB",0.427213737189653,0.90625,0.790516300109187,1.06730922035458e-10,7.48895302948796e-09
"Subclone_05","MT-ATP8",0.531772389630494,0.875,0.714397129932928,1.35255686487636e-10,8.99094379125708e-09
"Subclone_05","TWIST1",1.43085643987285,0.28125,0.100452347527687,3.23877852307098e-10,2.00746247880127e-08
