"","Smooth_muscle_cells","CNV_Subclone_01","T_NK_¦Ã¦ÄT","Macrophages","T_NK_CD4+ T effector","T_NK_CD8+ T cytotoxic","Myeloid_Macro-LYVE1","Myeloid_Macro-THBS1","T_NK_Th17","T_NK_CD8+ T effector","Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-TIMD4","T_NK_CD4+ T naive","T cells","B_Bn_TCL1A","CNV_Subclone_02","T_NK_CD56dim cytotoxic NK","Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_03","T_NK_CD8+ T resident memory","CNV_Subclone_04","Myeloid_Macro-M2-like","Myeloid_Macro-MCEMP1","Myeloid_Proliferating Myeloid","Myeloid_Monocyte-like","Myeloid_Macro-C3/CX3CR1","T_NK_MAIT","B cells","B_Classical-Bm_TXNIP","T_NK_CD56bright regulatory","Myeloid_cDC2","T_NK_CD4+ T regulatory","Myeloid_Interferon-Responsive Myeloid","Myeloid_cDC2-like","B_PC_IGHG","Monocytes","Myeloid_cDC1","T_NK_CD8+ T CXCL13","DC","B_Bm_stress-response","CNV_Subclone_05","Myeloid_mDC_LAMP3","NK cells","B_Early-PC_MS4A1low"
"HGF",0.0277517093444161,0.00452079566003617,0.000347826086956522,0.0420025456088248,0,0,0.039426523297491,0.0328376703841388,0,0.000720461095100865,0.0714846818538885,0.0421836228287841,0,0.000843881856540084,0,0.00560224089635854,0,0.0772994129158513,0.0039177277179236,0,0.00899100899100899,0.0632780082987552,0.0318331503841932,0.054932735426009,0.0528789659224442,0.127086007702182,0.00150602409638554,0.0500758725341426,0,0,0.0232558139534884,0,0.141486810551559,0.0136239782016349,0.00355871886120996,0.0615942028985507,0.004149377593361,0,0.028436018957346,0,0,0.0208333333333333,0,0
"HHIP",0.0128703579568307,0.00331525015069319,0,0.00254560882477726,0,0,0,0,0,0,0,0,0,0.00168776371308017,0,0.00933706816059757,0,0,0.0127326150832517,0,0.022977022977023,0.00103734439834025,0,0,0,0,0,0.00606980273141123,0,0,0,0,0,0.00272479564032698,0,0.0036231884057971,0,0,0.004739336492891,0,0,0,0,0
"HHIPL2",0.000938463601018903,0,0,0.000424268137462877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001998001998002,0,0.00109769484083425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336492891,0,0,0,0,0
"HJV",0.00134066228716986,0.000602772754671489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999000999000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HLA-A",0.826786432497654,0.456600361663653,0.99895652173913,0.762834111158252,0.999548124717578,0.999511957052221,0.968766001024066,0.985130111524164,0.998625429553265,0.921469740634006,0.958366064414768,0.967741935483871,0.998330550918197,0.909704641350211,0.919695688926458,0.790849673202614,0.998075072184793,0.926614481409002,0.408423114593536,0.998039215686275,0.806193806193806,0.70850622406639,0.978046103183315,0.98542600896861,0.950646298472385,0.987163029525032,0.998493975903614,0.986342943854325,0.990521327014218,0.988372093023256,0.994633273703041,0.991228070175439,1,1,0.822064056939502,0.989130434782609,1,1,0.976303317535545,0.890909090909091,0.46875,0.989583333333333,0.986842105263158,1
"HLA-B",0.842606247486258,0.467751657625075,0.998608695652174,0.803988120492151,0.999096249435156,1,0.992831541218638,0.995043370508054,1,0.935158501440922,0.963079340141398,0.980976013234078,0.997495826377296,0.935864978902954,0.985629754860524,0.651727357609711,1,0.947162426614481,0.386875612144956,0.998039215686275,0.789210789210789,0.753112033195021,0.993413830954994,0.976457399103139,0.980023501762632,0.988446726572529,1,0.998482549317147,0.998420221169036,0.991694352159468,0.998211091234347,0.995614035087719,1,1,0.950177935943061,0.992753623188406,1,1,0.981042654028436,0.963636363636364,0.458333333333333,0.979166666666667,0.986842105263158,1
"HLA-C",0.774768735755463,0.415310427968656,0.993739130434783,0.728044123886296,0.992318120198825,0.995119570522206,0.95289298515105,0.972118959107807,0.993814432989691,0.829971181556196,0.868813825608798,0.926385442514475,0.96661101836394,0.89873417721519,0.781910397295013,0.765639589169001,0.993262752646776,0.837573385518591,0.387855044074437,0.995098039215686,0.862137862137862,0.579875518672199,0.964873765093304,0.95627802690583,0.944770857814336,0.937098844672657,0.993975903614458,0.984825493171472,0.944707740916272,0.943521594684385,0.992844364937388,0.956140350877193,0.995203836930456,0.989100817438692,0.932384341637011,0.967391304347826,1,0.990697674418605,0.957345971563981,0.7,0.5,0.96875,0.934210526315789,1
"HLA-DMA",0.096661750904947,0.12537673297167,0.296695652173913,0.554094187526517,0.087663804789878,0.291361639824305,0.670250896057348,0.804832713754647,0.0432989690721649,0.106628242074928,0.823252160251375,0.74110835401158,0.0467445742904841,0.0911392405063291,0.689771766694844,0.253034547152194,0.181905678537055,0.800391389432485,0.0999020568070519,0.320588235294118,0.28971028971029,0.552904564315353,0.693743139407245,0.830717488789238,0.512338425381904,0.946084724005135,0.0933734939759036,0.783004552352049,0.785150078988942,0.18936877076412,1,0.267543859649123,0.932853717026379,0.997275204359673,0.409252669039146,0.673913043478261,0.995850622406639,0.372093023255814,0.957345971563981,0.454545454545455,0.0833333333333333,0.8125,0.184210526315789,0.716417910447761
"HLA-DMB",0.0273495106582652,0.0521398432790838,0.0740869565217391,0.387781077641069,0.017171260732038,0.0624694973157638,0.447516641065028,0.452912019826518,0.00687285223367698,0.0345821325648415,0.652003142183818,0.533498759305211,0.00751252086811352,0.0270042194092827,0.431952662721893,0.0896358543417367,0.0365736284889317,0.562622309197652,0.0303623898139079,0.105882352941176,0.133866133866134,0.403526970954357,0.296377607025247,0.640134529147982,0.383078730904818,0.789473684210526,0.0376506024096386,0.505311077389985,0.518167456556082,0.10797342192691,0.964221824686941,0.043859649122807,0.817745803357314,0.978201634877384,0.00711743772241993,0.271739130434783,0.962655601659751,0.111627906976744,0.815165876777251,0.190909090909091,0.0208333333333333,0.541666666666667,0.0789473684210526,0.134328358208955
"HLA-DOA",0.00911650355275506,0.00934297769740808,0.00834782608695652,0.0975816716164616,0.000451875282422052,0.0136652025378233,0.0414746543778802,0.0687732342007435,0,0.00288184438040346,0.225451688923802,0.0827129859387924,0.00166944908180301,0.00843881856540084,0.130177514792899,0.0233426704014939,0.00288739172281039,0.185909980430528,0.0127326150832517,0.00588235294117647,0.034965034965035,0.0767634854771784,0.0395170142700329,0.133408071748879,0.0117508813160987,0.286264441591784,0,0.1350531107739,0.167456556082148,0.00332225913621262,0.459749552772809,0.0087719298245614,0.357314148681055,0.667574931880109,0.00355871886120996,0.0434782608695652,0.572614107883817,0.013953488372093,0.440758293838863,0.0363636363636364,0.0104166666666667,0.447916666666667,0.0131578947368421,0.0895522388059701
"HLA-DOB",0.0029494570317737,0.0027124773960217,0.000695652173913044,0.00509121764955452,0.000903750564844103,0.00244021473889702,0.00307219662058372,0.00123915737298637,0.0013745704467354,0.000720461095100865,0.0157109190887667,0.00248138957816377,0.00250417362270451,0.00168776371308017,0.193575655114117,0.0149393090569561,0,0.00489236790606654,0.0039177277179236,0.000980392156862745,0.021978021978022,0.0020746887966805,0,0.0134529147982063,0.00940070505287897,0.0128369704749679,0,0.110773899848255,0.241706161137441,0,0.137745974955277,0,0.0215827338129496,0.171662125340599,0.195729537366548,0,0.800829875518672,0,0.0758293838862559,0.154545454545455,0.0104166666666667,0.479166666666667,0,0.119402985074627
"HLA-DPA1",0.128033248424722,0.202230259192285,0.702260869565217,0.678829019940602,0.299141436963398,0.630551488530991,0.828981054787506,0.946096654275093,0.206872852233677,0.286743515850144,0.91987431264729,0.842018196856906,0.122704507512521,0.227848101265823,0.931530008453085,0.354808590102708,0.518768046198268,0.913894324853229,0.140058765915769,0.700980392156863,0.33966033966034,0.683609958506224,0.936333699231614,0.904708520179372,0.669800235017626,0.991014120667522,0.331325301204819,0.907435508345979,0.979462875197472,0.385382059800664,1,0.506578947368421,0.995203836930456,1,0.156583629893238,0.942028985507246,1,0.706976744186047,0.985781990521327,0.809090909090909,0.135416666666667,0.96875,0.368421052631579,0.835820895522388
"HLA-DPB1",0.183402600884837,0.206148282097649,0.768,0.692829868476877,0.323542702214189,0.73792093704246,0.825908858166923,0.9182156133829,0.274914089347079,0.327089337175793,0.914375490966222,0.825475599669148,0.156093489148581,0.253164556962025,0.960270498732037,0.245564892623716,0.593840230991338,0.895303326810176,0.126346718903036,0.761764705882353,0.278721278721279,0.657676348547718,0.899012074643249,0.887892376681614,0.609870740305523,0.987163029525032,0.326807228915663,0.904400606980273,0.981042654028436,0.370431893687708,1,0.517543859649123,0.990407673860911,1,0.099644128113879,0.891304347826087,1,0.767441860465116,0.995260663507109,0.827272727272727,0.145833333333333,0.989583333333333,0.184210526315789,0.567164179104478
"HLA-DQA1",0.0357956830674353,0.0777576853526221,0.424347826086957,0.422995333050488,0.0338906461816539,0.322108345534407,0.297491039426523,0.523543990086741,0.013745704467354,0.120317002881844,0.699921445404556,0.335814722911497,0.00584307178631052,0.0472573839662447,0.870667793744717,0.0550887021475257,0.204042348411935,0.686888454011742,0.0186092066601371,0.367647058823529,0.0909090909090909,0.344398340248963,0.398463227222832,0.547085201793722,0.216216216216216,0.839537869062901,0.0256024096385542,0.720789074355083,0.933649289099526,0.109634551495017,0.996422182468694,0.142543859649123,0.877697841726619,1,0.0391459074733096,0.507246376811594,1,0.2,0.985781990521327,0.645454545454546,0.0416666666666667,0.958333333333333,0.131578947368421,0.611940298507463
"HLA-DQA2",0.0113956294409438,0.0195901145268234,0.0608695652173913,0.193042002545609,0.00768187980117488,0.0551488530990727,0.159242191500256,0.297397769516729,0.000687285223367698,0.0201729106628242,0.440691280439906,0.205128205128205,0,0.00759493670886076,0.184277261200338,0.0102707749766573,0.0202117420596728,0.284735812133072,0.00489715964740451,0.057843137254902,0.034965034965035,0.1649377593361,0.149286498353458,0.275784753363229,0.0951821386603995,0.382541720154044,0.00150602409638554,0.271623672230652,0.282780410742496,0.0116279069767442,0.955277280858676,0.0197368421052632,0.630695443645084,0.994550408719346,0.0106761565836299,0.177536231884058,0.966804979253112,0.027906976744186,0.649289099526066,0.109090909090909,0.0208333333333333,0.770833333333333,0.0131578947368421,0.238805970149254
"HLA-DQB1",0.0333824909505296,0.0711271850512357,0.237565217391304,0.450572761985575,0.0695887934929959,0.232796486090776,0.392729134664619,0.671003717472119,0.0687285223367698,0.0626801152737752,0.733699921445405,0.483043837882548,0.0175292153589316,0.0430379746835443,0.799661876584953,0.0943043884220355,0.0923965351299326,0.701565557729941,0.0401567091087169,0.203921568627451,0.134865134865135,0.370331950207469,0.585071350164654,0.602017937219731,0.420681551116334,0.872913992297818,0.0256024096385542,0.725341426403642,0.911532385466035,0.0498338870431894,1,0.171052631578947,0.887290167865707,1,0.0640569395017794,0.561594202898551,1,0.0883720930232558,0.95260663507109,0.663636363636364,0.0416666666666667,0.916666666666667,0.0789473684210526,0.447761194029851
"HLA-DRA",0.176967421906422,0.210669077757685,0.44695652173913,0.726771319473907,0.132851333032083,0.437774524158126,0.926779313876088,0.979553903345725,0.0343642611683849,0.195244956772334,0.956794972505892,0.914805624483044,0.0617696160267112,0.113924050632911,0.995773457311919,0.38655462184874,0.232916265640039,0.962818003913894,0.201762977473066,0.565686274509804,0.414585414585415,0.744813278008299,0.969264544456641,0.94170403587444,0.880141010575793,0.99614890885751,0.0753012048192771,0.939301972685888,0.996840442338073,0.27906976744186,1,0.344298245614035,1,1,0.099644128113879,0.967391304347826,1,0.455813953488372,0.995260663507109,0.990909090909091,0.239583333333333,0.979166666666667,0.197368421052632,0.656716417910448
"HLA-DRB1",0.173213567502346,0.219409282700422,0.731478260869565,0.658464149342384,0.222774514234071,0.64763299170327,0.848438300051203,0.969021065675341,0.121649484536082,0.30835734870317,0.909662215239592,0.870967741935484,0.0592654424040067,0.192405063291139,0.974640743871513,0.381886087768441,0.48604427333975,0.920743639921722,0.166503428011753,0.749019607843137,0.408591408591409,0.656639004149378,0.95609220636663,0.913677130044843,0.853113983548766,0.992297817715019,0.16566265060241,0.918057663125948,0.984202211690363,0.313953488372093,1,0.50219298245614,0.995203836930456,1,0.142348754448399,0.952898550724638,1,0.637209302325581,0.990521327014218,0.890909090909091,0.208333333333333,0.958333333333333,0.223684210526316,0.895522388059702
"HLA-DRB5",0.0525539616570586,0.095539481615431,0.492869565217391,0.457785320322444,0.164482602801627,0.423621278672523,0.505376344086022,0.76270136307311,0.121649484536082,0.147694524495677,0.644933228593873,0.527708850289495,0.0392320534223706,0.123206751054852,0.63229078613694,0.137254901960784,0.34167468719923,0.684931506849315,0.0460333006856024,0.480392156862745,0.188811188811189,0.33402489626556,0.726673984632272,0.696188340807175,0.509988249118684,0.887034659820282,0.120481927710843,0.687405159332322,0.739336492890995,0.200996677740864,0.996422182468694,0.331140350877193,0.930455635491607,0.991825613079019,0.0498220640569395,0.735507246376812,1,0.474418604651163,0.924170616113744,0.363636363636364,0.0625,0.9375,0.131578947368421,0.716417910447761
"HLA-E",0.581311167716852,0.338456901748041,0.956521739130435,0.688162918964786,0.953004970628107,0.968277208394339,0.952380952380952,0.956009913258984,0.989690721649485,0.709654178674352,0.854673998428908,0.903225806451613,0.944073455759599,0.840506329113924,0.823330515638208,0.57703081232493,0.971126082771896,0.807240704500979,0.226248775710088,0.945098039215686,0.66033966033966,0.569502074688797,0.920965971459934,0.923766816143498,0.843713278495887,0.917843388960205,0.963855421686747,0.937784522003035,0.930489731437599,0.918604651162791,0.917710196779964,0.885964912280702,0.992805755395683,0.959128065395095,0.775800711743772,0.960144927536232,0.995850622406639,0.934883720930233,0.886255924170616,0.754545454545455,0.28125,0.9375,0.855263157894737,0.940298507462687
"HLA-F",0.284622603566162,0.17631103074141,0.639652173913044,0.348748408994485,0.591956619972888,0.625183016105417,0.548899129544291,0.575588599752168,0.626116838487973,0.322766570605187,0.355066771406127,0.41439205955335,0.48330550918197,0.452320675105485,0.272189349112426,0.131652661064426,0.641000962463908,0.244618395303327,0.0568070519098923,0.572549019607843,0.18981018981019,0.12448132780083,0.397365532381998,0.535874439461883,0.487661574618096,0.2798459563543,0.626506024096386,0.535660091047041,0.518167456556082,0.488372093023256,0.509838998211091,0.546052631578947,0.73621103117506,0.732970027247956,0.220640569395018,0.702898550724638,0.91701244813278,0.590697674418605,0.606635071090047,0.2,0.0416666666666667,0.885416666666667,0.394736842105263,0.611940298507463
"HLA-G",0.00737364257943424,0.00120554550934298,0.00208695652173913,0.00509121764955452,0.00225937641211026,0.000976085895558809,0.00614439324116743,0.00309789343246592,0.000687285223367698,0.00144092219020173,0.00314218381775334,0.00413564929693962,0.000834724540901503,0.00506329113924051,0,0.0298786181139122,0.000962463907603465,0.00978473581213307,0.00783545543584721,0.000980392156862745,0.02997002997003,0.00311203319502075,0,0.00560538116591928,0.00235017626321974,0.00385109114249037,0.00150602409638554,0.0166919575113809,0,0,0.00536672629695885,0,0.0431654676258993,0.00272479564032698,0.00711743772241993,0.0072463768115942,0.033195020746888,0.00930232558139535,0.004739336492891,0,0,0.0520833333333333,0,0.0149253731343284
"HMGB1",0.840327121598069,0.646172393007836,0.800695652173913,0.672040729741196,0.819249887031179,0.838457784285017,0.824372759856631,0.833333333333333,0.880412371134021,0.512968299711816,0.70777690494894,0.765922249793218,0.789649415692821,0.754430379746835,0.712595097210482,0.968253968253968,0.835418671799808,0.750489236790607,0.852105778648384,0.826470588235294,0.985014985014985,0.558091286307054,0.776070252469813,0.991031390134529,0.754406580493537,0.845956354300385,0.801204819277108,0.937784522003035,0.748815165876777,0.784053156146179,0.937388193202147,0.701754385964912,0.875299760191847,0.931880108991826,0.669039145907473,0.88768115942029,0.933609958506224,0.86046511627907,0.914691943127962,0.490909090909091,0.84375,0.708333333333333,0.710526315789474,1
"HMMR",0.0048263842338115,0.0617842073538276,0.000695652173913044,0.0182435299109037,0.000903750564844103,0.000488042947779405,0.00153609831029186,0.00123915737298637,0.000687285223367698,0,0.002356637863315,0.000827129859387924,0,0.00168776371308017,0.00169061707523246,0.0280112044817927,0.000962463907603465,0.00293542074363992,0.0421155729676787,0.000980392156862745,0.0649350649350649,0.00103734439834025,0.00109769484083425,0.338565022421525,0,0.00385109114249037,0,0.0136570561456753,0,0.00332225913621262,0.0035778175313059,0.00219298245614035,0.00479616306954436,0,0.00711743772241993,0,0.020746887966805,0,0,0,0.0208333333333333,0,0,0.298507462686567
"HP",0.227510390132726,0.122061482820976,0.00452173913043478,0.0593975392448027,0.00406687754179846,0.00585651537335286,0.00409626216077829,0.0136307311028501,0,0.0180115273775216,0.0125687352710134,0.00992555831265509,0.00333889816360601,0.0438818565400844,0.00253592561284869,0.619047619047619,0.000962463907603465,0.0185909980430528,0.238001958863859,0.00294117647058824,0.48951048951049,0.0155601659751037,0.00987925356750823,0.0179372197309417,0.111633372502938,0.0128369704749679,0.00602409638554217,0.220030349013657,0,0,0.00536672629695885,0.0109649122807018,0.00959232613908873,0.0136239782016349,0.0249110320284698,0.0144927536231884,0.00829875518672199,0.00930232558139535,0.037914691943128,0.0272727272727273,0.458333333333333,0,0.0131578947368421,0.0149253731343284
"HPR",0.00603298029226438,0.000301386377335744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001998001998002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HPX",0.00120659605845288,0.000904159132007233,0,0.000424268137462877,0,0,0.00307219662058372,0.000619578686493185,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.000979431929480901,0.000980392156862745,0.002997002997003,0,0,0,0,0.00128369704749679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HRAS",0.19439603163963,0.123869801084991,0.0660869565217391,0.133220195163343,0.0655219159511975,0.0566129819424109,0.19047619047619,0.128872366790582,0.0941580756013746,0.037463976945245,0.0620581304006284,0.184449958643507,0.0450751252086811,0.0624472573839662,0.0312764158918005,0.222222222222222,0.0635226179018287,0.063600782778865,0.135161606268364,0.0803921568627451,0.298701298701299,0.033195020746888,0.194291986827662,0.285874439461883,0.0646298472385429,0.109114249037227,0.0647590361445783,0.179059180576631,0.0679304897314376,0.0730897009966777,0.132379248658318,0.0614035087719298,0.223021582733813,0.0653950953678474,0.0427046263345196,0.173913043478261,0.195020746887967,0.0697674418604651,0.104265402843602,0.0272727272727273,0.104166666666667,0.104166666666667,0.0526315789473684,0.373134328358209
"HRH1",0.0378066764981901,0.0232067510548523,0,0.027577428935087,0,0,0.0168970814132104,0.0117719950433705,0,0,0.0416339355852317,0.0231596360628619,0,0.00421940928270042,0,0.0569561157796452,0,0.0313111545988258,0.0215475024485798,0,0.0589410589410589,0.0819502074688797,0.00768386388583974,0.0448430493273543,0.00117508813160987,0.0449293966623877,0,0.0364188163884674,0,0,0.00894454382826476,0,0.0503597122302158,0.00272479564032698,0,0.0036231884057971,0,0,0,0,0,0,0,0.0149253731343284
"HRH2",0.0230593913393216,0.00512356841470766,0.00139130434782609,0.0670343657191345,0.0103931314957072,0.000976085895558809,0.229390681003584,0.252168525402726,0.022680412371134,0.00360230547550432,0.0353495679497251,0.0769230769230769,0.015025041736227,0.0177215189873418,0,0.0102707749766573,0,0.012720156555773,0.0039177277179236,0.000980392156862745,0.004995004995005,0.024896265560166,0.135016465422613,0.128923766816144,0.249118683901293,0.030808729139923,0,0.0576631259484067,0,0,0.132379248658318,0.00657894736842105,0.0695443645083933,0.0790190735694823,0,0.264492753623188,0.0871369294605809,0,0.0710900473933649,0,0,0,0,0.0298507462686567
"HSD17B1",0.0756133529963802,0.068414707655214,0.0107826086956522,0.0360627916843445,0.00497062810664257,0.00439238653001464,0.00870455709165387,0.00557620817843866,0.0151202749140893,0.00216138328530259,0.0102120974076984,0.00992555831265509,0.00417362270450751,0.0312236286919831,0.0084530853761623,0.323062558356676,0.00769971126082772,0.0107632093933464,0.18511263467189,0.00686274509803922,0.392607392607393,0.0020746887966805,0.00658616904500549,0.0134529147982063,0.0152761457109283,0.0128369704749679,0.00903614457831325,0.0531107738998483,0.00789889415481832,0.0132890365448505,0.00894454382826476,0.0153508771929825,0.0215827338129496,0.00817438692098093,0.0177935943060498,0.0072463768115942,0.00829875518672199,0.00930232558139535,0.037914691943128,0.00909090909090909,0.135416666666667,0.0104166666666667,0.0394736842105263,0.0447761194029851
"HSD17B12",0.266791795146803,0.138939119951778,0.048695652173913,0.164191769198133,0.0542250338906462,0.0414836505612494,0.314900153609831,0.200743494423792,0.0694158075601375,0.0302593659942363,0.164179104477612,0.261373035566584,0.0392320534223706,0.0675105485232067,0.0448013524936602,0.442577030812325,0.0587102983638114,0.165362035225049,0.161606268364349,0.0617647058823529,0.468531468531469,0.104771784232365,0.143798024149286,0.374439461883408,0.0893066980023502,0.219512195121951,0.0632530120481928,0.265553869499241,0.0584518167456556,0.0863787375415282,0.291592128801431,0.0394736842105263,0.352517985611511,0.280653950953678,0.156583629893238,0.16304347826087,0.535269709543568,0.0511627906976744,0.208530805687204,0.0727272727272727,0.125,0.166666666666667,0.0789473684210526,0.417910447761194
"HSD17B6",0.0852661214640032,0.00934297769740808,0.000695652173913044,0.00127280441238863,0.000903750564844103,0.000976085895558809,0,0.00123915737298637,0.00274914089347079,0,0.00314218381775334,0,0,0,0.00169061707523246,0.00746965452847806,0.000962463907603465,0,0,0.000980392156862745,0.001998001998002,0.00103734439834025,0,0.00224215246636771,0,0.00128369704749679,0,0.0212443095599393,0.00157977883096367,0,0,0.00219298245614035,0,0,0.00711743772241993,0,0,0,0.004739336492891,0.00909090909090909,0.0104166666666667,0,0,0.0149253731343284
"HSP90AA1",0.888859096393618,0.73869801084991,0.820869565217391,0.705557912600764,0.854496159060099,0.769155685700342,0.882744495647722,0.831474597273854,0.846048109965636,0.761527377521614,0.963079340141398,0.913151364764268,0.767111853088481,0.710548523206751,0.434488588334742,0.994397759103641,0.767083734359961,0.99706457925636,0.931439764936337,0.852941176470588,0.993006993006993,0.770746887966805,0.939626783754116,0.992152466367713,0.698002350176263,0.962772785622593,0.826807228915663,0.942336874051593,0.68088467614534,0.785714285714286,0.967799642218247,0.824561403508772,0.97841726618705,0.869209809264305,0.829181494661922,0.952898550724638,0.950207468879668,0.795348837209302,0.933649289099526,0.845454545454545,0.9375,0.9375,0.868421052631579,0.955223880597015
"HSP90B1",0.759082986995576,0.431886678722122,0.580869565217391,0.534577853203224,0.559873474920922,0.461200585651537,0.854070660522273,0.822800495662949,0.72233676975945,0.267291066282421,0.553809897879026,0.774193548387097,0.454090150250417,0.523206751054852,0.328825021132713,0.936507936507937,0.615976900866217,0.63600782778865,0.464250734573947,0.540196078431373,0.95004995004995,0.431535269709544,0.850713501646542,0.889013452914798,0.485311398354877,0.734274711168164,0.582831325301205,0.843702579666161,0.4739336492891,0.491694352159468,0.819320214669052,0.364035087719298,0.86810551558753,0.727520435967302,0.96085409252669,0.757246376811594,0.937759336099585,0.432558139534884,0.862559241706161,0.309090909090909,0.760416666666667,0.53125,0.592105263157895,1
"HSPA1A",0.867140367341467,0.563893911995178,0.112347826086957,0.493423843869325,0.115228197017623,0.0941922889214251,0.295954941116231,0.214374225526642,0.129209621993127,0.592219020172911,0.94815396700707,0.488833746898263,0.0592654424040067,0.233755274261603,0.0414201183431953,0.975723622782446,0.121270452358037,0.99706457925636,0.76101860920666,0.0833333333333333,0.975024975024975,0.732365145228216,0.326015367727772,0.699551569506726,0.259694477085781,0.917843388960205,0.0813253012048193,0.573596358118361,0.104265402843602,0.20265780730897,0.529516994633274,0.396929824561404,0.65947242206235,0.512261580381471,0.743772241992883,0.358695652173913,0.468879668049793,0.0883720930232558,0.436018957345972,0.727272727272727,0.791666666666667,0.583333333333333,0.644736842105263,0.17910447761194
"HSPA5",0.631049738570854,0.29535864978903,0.651130434782609,0.441238862961392,0.579755987347492,0.520253782332845,0.725550435227855,0.747211895910781,0.596563573883162,0.291066282420749,0.392772977219167,0.607113316790736,0.43322203672788,0.440506329113924,0.211327134404057,0.763772175536881,0.685274302213667,0.446183953033268,0.265426052889324,0.65,0.755244755244755,0.240663900414938,0.851811196487376,0.725336322869955,0.36192714453584,0.558408215661104,0.641566265060241,0.746585735963581,0.361769352290679,0.54485049833887,0.765652951699463,0.346491228070175,0.776978417266187,0.754768392370572,0.839857651245552,0.699275362318841,0.933609958506224,0.488372093023256,0.777251184834123,0.145454545454545,0.46875,0.395833333333333,0.447368421052632,1
"HSPA8",0.771283013808822,0.554249547920434,0.801739130434783,0.641493423843869,0.820605512878446,0.658857979502196,0.53200204813108,0.327757125154895,0.956701030927835,0.721181556195965,0.842105263157895,0.782464846980976,0.799666110183639,0.761181434599156,0.279797125950972,0.878618113912232,0.728585178055823,0.924657534246575,0.749265426052889,0.768627450980392,0.924075924075924,0.526970954356846,0.753018660812294,0.893497757847534,0.507638072855464,0.842105263157895,0.789156626506024,0.884673748103187,0.630331753554502,0.676079734219269,0.95169946332737,0.866228070175439,0.911270983213429,0.850136239782016,0.733096085409253,0.822463768115942,0.966804979253112,0.776744186046512,0.843601895734597,0.690909090909091,0.5625,0.875,0.723684210526316,0.985074626865672
"HSPG2",0.366134870626089,0.158830620855937,0.000347826086956522,0.0424268137462877,0,0.00146412884333821,0.00153609831029186,0.00185873605947955,0.000687285223367698,0.00144092219020173,0.002356637863315,0.00661703887510339,0.000834724540901503,0.0185654008438819,0,0.0644257703081232,0,0.00978473581213307,0.0284035259549461,0,0.0569430569430569,0.00103734439834025,0.00109769484083425,0.00896860986547085,0.00117508813160987,0.00513478818998716,0,0.16236722306525,0.00157977883096367,0.00166112956810631,0.0143112701252236,0,0.0119904076738609,0.00272479564032698,0.00711743772241993,0.0072463768115942,0,0,0.028436018957346,0,0.0104166666666667,0,0.0394736842105263,0.0149253731343284
"HTR1E",0.0048263842338115,0.00150693188667872,0,0.00127280441238863,0,0,0,0,0,0,0,0,0,0.000843881856540084,0,0.00466853408029879,0,0,0,0,0.000999000999000999,0,0,0,0,0,0,0.00151745068285281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HTR1F",0.0132725566429816,0.00361663652802893,0,0.00254560882477726,0,0,0,0,0,0,0,0,0,0.000843881856540084,0,0.027077497665733,0,0,0.0039177277179236,0,0.026973026973027,0,0,0,0,0,0,0.00910470409711684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HTR2A",0.019171470706529,0.000904159132007233,0,0.000424268137462877,0,0,0,0,0,0,0,0,0,0,0,0.000933706816059757,0,0,0.000979431929480901,0,0.000999000999000999,0,0,0,0,0,0,0.00303490136570561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HTR2B",0.0537605577155115,0.00180831826401447,0.000347826086956522,0.00636402206194315,0.000451875282422052,0,0.000512032770097286,0.00123915737298637,0.00206185567010309,0.000720461095100865,0.011783189316575,0.0033085194375517,0,0.00168776371308017,0,0.00280112044817927,0,0.00391389432485323,0.000979431929480901,0,0.002997002997003,0.0186721991701245,0.00109769484083425,0.00224215246636771,0,0.00770218228498074,0,0.031866464339909,0,0,0,0,0.0191846522781775,0,0,0,0,0,0.004739336492891,0,0,0,0,0
"HTR2C",0.000804397372301917,0.000904159132007233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280112044817927,0,0,0.000979431929480901,0,0.000999000999000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HTR3A",0.000938463601018903,0.000301386377335744,0,0.000424268137462877,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0.0149393090569561,0,0,0.00685602350636631,0,0.026973026973027,0,0,0.00112107623318386,0,0,0,0.0106221547799697,0.0442338072669826,0,0,0,0.00239808153477218,0,0,0,0.029045643153527,0,0.023696682464455,0.00909090909090909,0,0,0,0
