"","Smooth_muscle_cells","CNV_Subclone_01","T_NK_¦Ã¦ÄT","Macrophages","T_NK_CD4+ T effector","T_NK_CD8+ T cytotoxic","Myeloid_Macro-LYVE1","Myeloid_Macro-THBS1","T_NK_Th17","T_NK_CD8+ T effector","Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-TIMD4","T_NK_CD4+ T naive","T cells","B_Bn_TCL1A","CNV_Subclone_02","T_NK_CD56dim cytotoxic NK","Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_03","T_NK_CD8+ T resident memory","CNV_Subclone_04","Myeloid_Macro-M2-like","Myeloid_Macro-MCEMP1","Myeloid_Proliferating Myeloid","Myeloid_Monocyte-like","Myeloid_Macro-C3/CX3CR1","T_NK_MAIT","B cells","B_Classical-Bm_TXNIP","T_NK_CD56bright regulatory","Myeloid_cDC2","T_NK_CD4+ T regulatory","Myeloid_Interferon-Responsive Myeloid","Myeloid_cDC2-like","B_PC_IGHG","Monocytes","Myeloid_cDC1","T_NK_CD8+ T CXCL13","DC","B_Bm_stress-response","CNV_Subclone_05","Myeloid_mDC_LAMP3","NK cells","B_Early-PC_MS4A1low"
"LEAP2",0.00224524495256858,0.00180151331786008,0,0.00242681399272574,0.00166022079789811,0.00175059354233515,0.00228236451080396,0.00316568004273514,0.00173998412539366,0.00152832870778647,0.000850639380754101,0.00269794004051362,0,0.00299681131582356,0.0014011159019207,0.00615998385672545,0.0014019911129247,0.00557448022962967,0.00149892010415747,0.00105259803343941,0.00430788109512762,0.00305480675598814,0.00383995867742328,0.00588910559044563,0.000825229619900667,0.00227138833523982,0,0,0.00474159228893767,0.00190504927480702,0.00749794668628515,0,0.00359155012910533,0.00146340343545845,0,0,0.00227866947708788,0,0.00626942307316745,0,0,0,0,0
"LEFTY1",0.00126899054241027,0.00179394415090547,0,0.000296239175763198,0,0,0,0,0,0,0,0,0,0,0,0.00163625987059481,0,0,0,0,0.00240291908657919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543202554727443,0,0,0
"LEFTY2",0.000898483055256497,0.00129064135458393,0,0.000750316365876243,0,0,0,0,0,0,0.00085277617783921,0,0,0,0,0.00740830464409463,0,0,0,0,0.00275087548039358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000933639596143363,0,0,0,0,0,0.0100843059110363,0,0,0.00747678716962289
"LEP",0,0,0,0.000336735809403604,0,0,0,0,0,0,0.00150588440738974,0,0,0,0,0,0,0.000809292224616897,0,0,0,0,0.00129132001361213,0,0,0,0,0,0,0,0,0,0.00671518387430118,0,0,0,0,0,0,0,0,0,0,0
"LEPR",0.0361360447358479,0.0280036970698914,0.00160537904495447,0.0144300716489987,0.00380214051287183,0.00443477434266086,0.0123655666865311,0.0139579930234324,0.00627728801766247,0.00153582710928086,0.0158926745026257,0.0114273853137774,0.000942620353517255,0.00500068120963118,0,0.0568312548874592,0.00299731342204399,0.019820200949114,0.0111656532432825,0.00182162265073138,0.0425076474675981,0.0133279003026729,0.00832977139876976,0.00667873042421525,0.0137496779391049,0.0210152592385044,0,0.0105324979201288,0.00341907484759277,0.00265242434248227,0.0241317537760613,0.0233200726511924,0.0242616733937132,0.0155764095554582,0.00171623086707067,0.00855208503831923,0,0.0084783272007642,0.015855371016424,0,0.0576536419759147,0.016393047129346,0,0.00728788630794605
"LGALS1",3.28865037669192,1.18656217529571,1.01518958458139,2.20019544419569,1.03783411521489,0.766251018094483,2.66830754708792,2.27470053567441,0.526305501626671,1.13806633126924,2.29393564529062,2.55295600858755,0.153038238362279,0.54499506066261,0.0780357967774817,0.304221652199529,1.34274653016676,2.83170722666445,0.326895328612538,2.1194227471568,0.448159448126099,1.1902649515564,2.76258503300488,2.94068376061158,2.48875282077125,2.61796483254999,0.632871810561373,2.2812933757684,0.797958042857301,1.06518404240669,2.14553516937252,1.15747818498203,3.27570567658929,1.74194176499068,1.14541721185646,2.34848229915408,2.22401527512942,1.03407561597209,1.55776043681813,0.672700357199082,0.37808704541674,2.22604158104526,0.685027783007122,1.77650604414669
"LGALS3",1.19520611565234,0.754204091343269,0.176268129895181,1.10687932717007,0.452651719270493,0.312052616010957,1.73497445347227,1.67369210921775,0.181342209305669,0.251194765206718,1.233782573095,1.49267427392745,0.0838146839591651,0.275437131187173,0.028029384017569,1.16232773952574,0.148105437801911,1.10506626622526,1.17852886136157,0.437496079762432,1.21000554213486,0.61520940116662,1.71819016597844,1.22967095419209,1.428009324123,1.12320811544011,0.418201897093739,1.01484829804587,0.114534281517463,0.229340534497864,1.33377368599061,0.529209265774377,2.0667472093878,1.07599755908041,0.29113539183363,1.40435428628093,0.96682878705109,0.601114347565733,0.673015936162211,0.0628515047483482,0.979667325171,1.18284143297514,0.250860082092309,0.745103034578896
"LGALS3BP",1.3161466228143,0.249037982945939,0.0410716470450589,0.381919750271897,0.238621667291997,0.0640318927725337,0.280409117740876,0.136905783117524,0.20385233507959,0.0513969915344236,0.676738554301805,0.405872479947314,0.176883271312596,0.185246924699761,0.00538986522490758,0.894869136487933,0.00771515416460597,0.633762185146638,0.253758642929293,0.0406375112182914,0.729760001143462,0.362786156276165,0.0779955391736007,0.611837322007947,0.0333570582723756,0.750794866341821,0.0719343560324892,0.619439570679616,0.00651601066098264,0.0207101517108812,0.220877013978366,0.133614377816772,1.52735631490545,0.155754791599063,0.0616532904404473,0.113277074545132,0.0121836471177506,0.0342281621625993,0.164925726996911,0,0.613744146852012,0.0630346448358433,0.166550531597218,0.017773441891209
"LGALS9",0.123886782849267,0.133955893343033,0.0824350148714929,0.810741583928195,0.139138878268342,0.0536725760059466,1.52858812586125,1.17994836021729,0.127894497618563,0.0651764628566961,0.928065865136665,1.47162846244096,0.125772487879707,0.102989286880561,0.19657323311579,0.109513757749086,0.144604616037683,0.783622616104031,0.0813680848029518,0.119805432008128,0.116473585561144,0.630791114114288,1.26467588734908,1.25089685732086,0.799454468811613,1.14129970562307,0.0412575854038896,0.620237860225738,0.14855080369843,0.155799131369781,1.19454766452629,0.304975928803862,1.47994354238392,0.967698745945345,0.0193013686596573,1.08761189575485,1.27387663214783,0.250164548070822,0.613679062136016,0.0282535842864347,0.0901543975278625,1.16933872742717,0.217669200779542,0.0205410201947987
"LGR4",0.0390260478199752,0.0176104942305646,0.00060119112514143,0.0124300117498188,0,0,0.00133773893794669,0.00168701392554056,0,0,0.00775742345204568,0.00200939541995285,0.0013969250181601,0.0122042102883203,0.00141493500322396,0.124935944953817,0,0.00381643070925168,0.0419690824451548,0,0.119213927426526,0.0119918213247386,0,0.00375979606759671,0.00256832867197683,0.0027077081440546,0,0.017200963784722,0,0,0.00248008623113107,0.00202126008810717,0.00420193428000974,0,0,0,0,0,0.0106102787886381,0,0.0542652457884664,0,0,0.00353398186973935
"LGR5",0.0344404397139073,0.0156815331770092,0,0.00643176904298323,0,0,0,0,0,0,0.000838847259988451,0,0,0.0133597069864429,0,0.00333334242030017,0,0,0.00927770318329532,0,0.0451532471853921,0,0,0,0,0,0,0.00647070457661572,0,0,0,0,0.00176550761333366,0.00160801909911686,0,0,0,0,0,0,0,0,0,0
"LGR6",0.0372043824050588,0.0526636128466113,0.0922909210472698,0.0257720367520378,0.00330386411269089,0.028792811139535,0,0,0.00125390652027237,0.0190714909183112,0.00393545845018669,0,0.00333024208566133,0.0243248308735699,0,0.415475837696142,0.10944204413076,0.00913054487661995,0.156630805974973,0.0100006220451817,0.383967784199107,0.00333590137529085,0.00140343222670821,0.00500361859862506,0,0.00176451874321888,0.00551506171146696,0.0378833940449952,0,0.00427800209758419,0.00149757177999538,0,0,0,0.0076123048105921,0.00653149213380466,0.00186133940057662,0,0.019201118830425,0,0.352345266337516,0,0,0.00353398186973935
"LHB",0,0.000522652796095455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132782632506244,0,0.00177097914034386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LHCGR",0.00531035537907227,0.00390105468382856,0,0.00142360340899902,0,0,0,0,0,0,0,0,0,0.00117470175611374,0,0.0097157960122421,0,0,0.00375051295944074,0,0.01085455654586,0,0,0,0,0,0,0.00524737971118916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LIF",0.113298197073785,0.0176711273200356,0.00101843244829626,0.00814453439168264,0.00247586430903827,0,0.00263330289370893,0.00340120570338638,0,0.0130953989146969,0.0116799818786962,0.00523324996919567,0,0.00316293791855406,0.00279836396291029,0.0104709520307458,0,0.0308957803373207,0.00243050698700158,0,0.0103549391273382,0.00552939648836552,0.022449543074099,0.012695191924119,0,0.0102981402971389,0.00487722805967659,0.0288203403338439,0,0.00806365291294484,0.00445283434590622,0.00294835455082691,0.00798692492068591,0,0,0.00301893395611288,0,0,0.00603044203368568,0,0,0,0.404910328452459,0
"LIFR",0.0580047974636309,0.0496179211152103,0,0.0100879492003989,0,0,0,0,0,0,0.000719623553268485,0,0,0.00270057159979038,0,0.0867994806724088,0,0,0.013359420538444,0,0.0668339953948136,0.00271685423596262,0,0,0,0.00140943012339557,0,0.0225674300761549,0,0,0,0,0,0,0.00237387230503759,0.00406148089447391,0,0,0.00245950592345612,0,0.0242031132417154,0,0.0132555226436589,0.00353398186973935
"LILRA4",0.00024771191526228,0.000685674514836018,0,0.00504939615313816,0,0,0.00352497647092585,0.0240274012551732,0,0,0.00404708060469094,0.000886478059534789,0,0,0.00593341145418818,0,0.00150557448887744,0.00443026471716798,0,0,0,0,0.0137278881503351,0.00527425093822749,0.018675128656327,0.0125844374746105,0,0.00621334688336306,0.0355881728194537,0,0.0159947372522808,0,0.0241097933448423,0.000932305497048579,0,0.0175176704857881,0.00398825452219559,0,0.925550842599838,0.0181526328056429,0.0129848740426243,0,0,0.00747678716962289
"LILRB1",0.00561692701678951,0.00927996876595283,0.0753238849944096,0.204340291406284,0.00243501857235425,0.00899939829725825,0.666308827909686,1.22033953214685,0,0,0.251653930888305,0.301352189019252,0.00227361925955462,0.0120712519239464,0.0524194992814666,0.0039591106469348,0.0471648079660284,0.279623002866842,0.000873355518497017,0.00484257833449009,0.00917570505037528,0.138507659197045,0.829490973404273,0.308568402267662,0.508080774971532,0.359806021690208,0,0.206818538894769,0.0900924940475249,0,0.321914212804769,0.00253838302895711,0.37374860806585,0.200388295700554,0.0265470995053769,1.23847402129728,0.0201147260273048,0,0.2526878977017,0.101936022476272,0.00839591902963992,0.0558966291883144,0.0132337780739746,0.167890542215872
"LILRB2",0.0060020174099305,0.00707770963595907,0.00127942278948784,0.327525898694955,0.000614434468991833,0.00155508439155924,0.99890927442695,1.64881073755055,0.000939292079907935,0.00122324839933327,0.284094480917352,0.584133601516142,0.00657057275034501,0.0135331351843726,0.0140276940681272,0.00312974669223267,0.00174402708411892,0.170630274521701,0.00238934187056735,0,0.00547868830110053,0.169217594578024,1.21116442545806,0.344603429248189,1.05919262407065,0.220328991063601,0,0.228410999213689,0.0254786325771869,0.00508294731781714,0.493176096564158,0,0.449205820264576,0.864279263040146,0.00566035074816725,1.51722393009863,0.0407578740973136,0.00831829717442641,0.381103509426816,0.0189016280542521,0,0.144821636624829,0,0.00526887649048403
"LIN7C",0.0878821304509829,0.0605812628048424,0.0518684962955632,0.0658757125403342,0.0391535964737427,0.046262821656572,0.0736416573531721,0.0510524759792437,0.055907539750549,0.0342848917514431,0.0583135344671878,0.086700023336633,0.0460041624045259,0.0501665550294932,0.0387020424442133,0.134801302354255,0.0610203833690748,0.0459951715174788,0.0938898526541072,0.0337628790701489,0.135453133263507,0.0522582694185133,0.0747304048652478,0.0865808717239142,0.0478801027000482,0.0820795777174645,0.0502079270580992,0.0726581673196503,0.0435774237894665,0.0357797922328951,0.0489109751585722,0.029673703233388,0.101511449082826,0.0292086843502865,0.0257073767669432,0.0722828381414006,0.0389655282831928,0.0554485527944047,0.0559974100021123,0.017970030407501,0.102739738371604,0.0338352668916719,0.0498056333457705,0.0533513664615519
"LINGO1",0.0489223111514842,0.0218302988638149,0,0.00813339950347576,0,0,0.000613372775787114,0,0,0,0.00153988627509674,0,0,0.00667108212432898,0,0.0362922502122766,0,0,0.0223653506775612,0,0.0452059158904826,0,0,0,0,0,0,0.010839681769445,0,0,0,0,0,0.00188542053551963,0.00239250774320594,0,0,0,0,0,0.0423547614641187,0,0,0
"LIPA",0.0999011325684249,0.0619322059404364,0.165442767856681,0.41041235291436,0.13315958633961,0.136857944987362,0.625108490653469,0.525324815039069,0.163204811806179,0.0669633937990615,0.715408754024469,0.642978206971478,0.138442362410118,0.113814651349144,0.135432861491515,0.0616961259265358,0.190373483104367,0.749783184843175,0.0221178504396786,0.150118252698135,0.0408627084810247,0.375138570894625,0.531123009046736,0.582633527627451,0.164145547550467,0.941046669452653,0.154025137352431,0.371089086199787,0.133731785111012,0.108941957815888,0.317620008886675,0.116350715990903,1.3040848982922,0.262827541834337,0.0270882658284161,0.286247135019073,0.290964182737025,0.156590117469129,0.225693347515313,0.051328832485979,0.0330481081452651,0.0988841840441243,0.0877332639161101,0.0754577614043713
"LIPC",0.00293242137752099,0.00124317430440638,0.000822240931970732,0.000701007264662326,0.00233981795998627,0.00249195611100502,0.000549160420056808,0.000399646547311738,0.00381057300574212,0,0,0,0.0012315328769123,0.0023225617973604,0,0.00331695164474927,0.0129097647225326,0.00112072002752457,0.000323995122682828,0,0.000670720162649183,0.000830833134358108,0,0,0.00168674607074245,0.00107206982383588,0.00762288422473857,0.00152503480081192,0,0.00986429735212068,0.00244440506576683,0.00340448667787425,0.00229565298310568,0,0,0.00647979630315332,0,0,0.00394615124159488,0,0.0114369381888036,0,0,0
"LIPH",0.000624224150960446,0.000683664231492882,0,0.00083334699873469,0,0,0,0,0,0,0.000778847894065698,0,0,0.00116558306622485,0,0.0100277264674841,0,0,0.00451670877196559,0,0.0045407314063607,0,0,0,0,0,0,0.000724999771471146,0,0.00381832997993544,0,0.00441181879357234,0.000809748348832835,0.00120406616958798,0.00371408878073479,0,0.020695190356485,0,0,0,0,0,0,0
