"source_group","target_group","ligand","receptor","score","ligand_avg","receptor_avg","ligand_pct","receptor_pct"
"B_Early-PC_MS4A1low","Myeloid_cDC2-like","MIF","CD74",15.9647574276147,2.6149518833086,6.10518209895897,1,1
"Myeloid_Interferon-Responsive Myeloid","Myeloid_cDC2","MIF","CD74",15.9565087900902,2.70153675035519,5.99268195116116,0.985611510791367,1
"CNV_Subclone_04","Myeloid_cDC2","MIF","CD74",15.8283952831545,2.66794014087478,5.99268195116116,0.99000999000999,1
"CNV_Subclone_05","Myeloid_cDC1","MIF","CD74",15.7579472179388,2.59194329842544,6.63227775258739,0.916666666666667,1
"B_Early-PC_MS4A1low","Myeloid_cDC2","MIF","CD74",15.6705749542583,2.6149518833086,5.99268195116116,1,1
"Myeloid_Interferon-Responsive Myeloid","Myeloid_mDC_LAMP3","MIF","CD74",15.5704003759603,2.70153675035519,5.84767373194563,0.985611510791367,1
"CNV_Subclone_02","Myeloid_cDC2-like","MIF","CD74",15.5227517124844,2.56651718010494,6.10518209895897,0.990662931839402,1
"CNV_Subclone_04","Myeloid_mDC_LAMP3","MIF","CD74",15.445386901973,2.66794014087478,5.84767373194563,0.99000999000999,1
"CNV_Subclone_03","B_Bm_stress-response","MIF","CD74",15.3066636895863,3.0661623920733,5.14844331157228,0.969637610186092,1
"B_Early-PC_MS4A1low","Myeloid_mDC_LAMP3","MIF","CD74",15.2913854383255,2.6149518833086,5.84767373194563,1,1
"CNV_Subclone_02","Myeloid_cDC2","MIF","CD74",15.2367140753465,2.56651718010494,5.99268195116116,0.990662931839402,1
"Myeloid_Proliferating Myeloid","Myeloid_cDC2-like","MIF","CD74",15.1401457113585,2.51942695338774,6.10518209895897,0.984304932735426,1
"Smooth_muscle_cells","Myeloid_cDC2-like","MIF","CD74",15.0346427109632,2.67023686459798,6.10518209895897,0.922241587344148,1
"Myeloid_Interferon-Responsive Myeloid","DC","MIF","CD74",14.9262805725927,2.70153675035519,5.60576585781069,0.985611510791367,1
"CNV_Subclone_02","Myeloid_mDC_LAMP3","MIF","CD74",14.8680229295842,2.56651718010494,5.84767373194563,0.990662931839402,1
"Myeloid_Proliferating Myeloid","Myeloid_cDC2","MIF","CD74",14.8611583523248,2.51942695338774,5.99268195116116,0.984304932735426,1
"CNV_Subclone_04","DC","MIF","CD74",14.8064386839429,2.66794014087478,5.60576585781069,0.99000999000999,1
"CNV_Subclone_03","Myeloid_Interferon-Responsive Myeloid","MIF","CD74",14.7743111889392,3.0661623920733,4.96938491407055,0.969637610186092,1
"Smooth_muscle_cells","Myeloid_cDC2","MIF","CD74",14.7575994549793,2.67023686459798,5.99268195116116,0.922241587344148,1
"Myeloid_Macro-Inflammatory_TNF","Myeloid_cDC1","MIF","CD74",14.7310771015705,2.430389143034,6.63227775258739,0.913894324853229,1
"B cells","Myeloid_cDC1","MIF","CD74",14.6623107879083,2.27283076893429,6.63227775258739,0.972685887708649,1
