final_cell_type,sample_id,gene,n_cells,average_expression,positive_fraction,CD44_ITGB1_module_mean
"NK_cell","FT01","OVGP1",28,0.0662776804569336,0.0357142857142857,0.23038267885346
"NK_cell","FT01","FOXJ1",28,0.0478148431426782,0.0357142857142857,0.23038267885346
"NK_cell","FT03","CD44",133,0.938869745456133,0.345864661654135,0.0407262203051445
"NK_cell","FT03","ITGB1",133,0.29445397998465,0.120300751879699,0.0407262203051445
"NK_cell","FT03","SPP1",133,0,0,0.0407262203051445
"NK_cell","FT03","C1QA",133,0,0,0.0407262203051445
"NK_cell","FT03","C1QB",133,0.0202279050884574,0.0075187969924812,0.0407262203051445
"NK_cell","FT03","C1QC",133,0,0,0.0407262203051445
"NK_cell","FT03","FOLR2",133,0,0,0.0407262203051445
"NK_cell","FT03","TREM2",133,0,0,0.0407262203051445
"NK_cell","FT03","EPCAM",133,0.0213023559703475,0.0075187969924812,0.0407262203051445
"NK_cell","FT03","PAX8",133,0,0,0.0407262203051445
"NK_cell","FT03","OVGP1",133,0,0,0.0407262203051445
"NK_cell","FT03","FOXJ1",133,0.0545856416141213,0.0225563909774436,0.0407262203051445
"NK_cell","FT5414","CD44",77,1.24469592246963,0.545454545454545,0.202026351378571
"NK_cell","FT5414","ITGB1",77,0.667343612979157,0.363636363636364,0.202026351378571
"NK_cell","FT5414","SPP1",77,0,0,0.202026351378571
"NK_cell","FT5414","C1QA",77,0.0328784036492782,0.012987012987013,0.202026351378571
"NK_cell","FT5414","C1QB",77,0.0183666456031692,0.012987012987013,0.202026351378571
"NK_cell","FT5414","C1QC",77,0.0326185976245727,0.012987012987013,0.202026351378571
"NK_cell","FT5414","FOLR2",77,0.0234003902310604,0.012987012987013,0.202026351378571
"NK_cell","FT5414","TREM2",77,0,0,0.202026351378571
"NK_cell","FT5414","EPCAM",77,0,0,0.202026351378571
"NK_cell","FT5414","PAX8",77,0,0,0.202026351378571
"NK_cell","FT5414","OVGP1",77,0.673930562052408,0.376623376623377,0.202026351378571
"NK_cell","FT5414","FOXJ1",77,0.0388263105438412,0.025974025974026,0.202026351378571
"Pericyte","FT-SA23505","CD44",35,0.619336882298783,0.371428571428571,0.225470366665485
"Pericyte","FT-SA23505","ITGB1",35,1.19767824803982,0.742857142857143,0.225470366665485
"Pericyte","FT-SA23505","SPP1",35,0,0,0.225470366665485
"Pericyte","FT-SA23505","C1QA",35,0,0,0.225470366665485
"Pericyte","FT-SA23505","C1QB",35,0,0,0.225470366665485
"Pericyte","FT-SA23505","C1QC",35,0,0,0.225470366665485
"Pericyte","FT-SA23505","FOLR2",35,0,0,0.225470366665485
"Pericyte","FT-SA23505","TREM2",35,0,0,0.225470366665485
"Pericyte","FT-SA23505","EPCAM",35,0,0,0.225470366665485
"Pericyte","FT-SA23505","PAX8",35,0,0,0.225470366665485
"Pericyte","FT-SA23505","OVGP1",35,0.0456845941317099,0.0285714285714286,0.225470366665485
"Pericyte","FT-SA23505","FOXJ1",35,0,0,0.225470366665485
"Pericyte","FT-SA23506","CD44",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","ITGB1",2,0.72720036114002,0.5,-0.240738397174868
"Pericyte","FT-SA23506","SPP1",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","C1QA",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","C1QB",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","C1QC",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","FOLR2",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","TREM2",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","EPCAM",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","PAX8",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","OVGP1",2,0,0,-0.240738397174868
"Pericyte","FT-SA23506","FOXJ1",2,0,0,-0.240738397174868
"Pericyte","FT-SA23508","CD44",4,1.76717266362817,0.75,0.551081078100463
"Pericyte","FT-SA23508","ITGB1",4,0.881655524964514,0.5,0.551081078100463
"Pericyte","FT-SA23508","SPP1",4,0,0,0.551081078100463
"Pericyte","FT-SA23508","C1QA",4,0,0,0.551081078100463
"Pericyte","FT-SA23508","C1QB",4,0,0,0.551081078100463
"Pericyte","FT-SA23508","C1QC",4,0,0,0.551081078100463
"Pericyte","FT-SA23508","FOLR2",4,0,0,0.551081078100463
"Pericyte","FT-SA23508","TREM2",4,0,0,0.551081078100463
"Pericyte","FT-SA23508","EPCAM",4,0,0,0.551081078100463
"Pericyte","FT-SA23508","PAX8",4,0,0,0.551081078100463
"Pericyte","FT-SA23508","OVGP1",4,0,0,0.551081078100463
"Pericyte","FT-SA23508","FOXJ1",4,0,0,0.551081078100463
"Pericyte","FT-SA23510","CD44",110,1.06015990043456,0.590909090909091,0.659493799841868
"Pericyte","FT-SA23510","ITGB1",110,1.85220136945124,0.872727272727273,0.659493799841868
"Pericyte","FT-SA23510","SPP1",110,0,0,0.659493799841868
"Pericyte","FT-SA23510","C1QA",110,0,0,0.659493799841868
"Pericyte","FT-SA23510","C1QB",110,0.0129104678217306,0.00909090909090909,0.659493799841868
"Pericyte","FT-SA23510","C1QC",110,0.0117747701224434,0.00909090909090909,0.659493799841868
"Pericyte","FT-SA23510","FOLR2",110,0,0,0.659493799841868
"Pericyte","FT-SA23510","TREM2",110,0.0106972984760172,0.00909090909090909,0.659493799841868
"Pericyte","FT-SA23510","EPCAM",110,0.0094780688180511,0.00909090909090909,0.659493799841868
"Pericyte","FT-SA23510","PAX8",110,0,0,0.659493799841868
"Pericyte","FT-SA23510","OVGP1",110,0.0640841014755176,0.0454545454545455,0.659493799841868
"Pericyte","FT-SA23510","FOXJ1",110,0.0641134555791561,0.0272727272727273,0.659493799841868
"Pericyte","FT-SA23513","CD44",31,1.37329394793497,0.516129032258065,0.491709919119312
"Pericyte","FT-SA23513","ITGB1",31,0.52202208505714,0.225806451612903,0.491709919119312
"Pericyte","FT-SA23513","SPP1",31,0,0,0.491709919119312
"Pericyte","FT-SA23513","C1QA",31,0,0,0.491709919119312
"Pericyte","FT-SA23513","C1QB",31,0,0,0.491709919119312
"Pericyte","FT-SA23513","C1QC",31,0,0,0.491709919119312
"Pericyte","FT-SA23513","FOLR2",31,0.0887069068508096,0.032258064516129,0.491709919119312
"Pericyte","FT-SA23513","TREM2",31,0,0,0.491709919119312
"Pericyte","FT-SA23513","EPCAM",31,0,0,0.491709919119312
"Pericyte","FT-SA23513","PAX8",31,0,0,0.491709919119312
"Pericyte","FT-SA23513","OVGP1",31,0,0,0.491709919119312
"Pericyte","FT-SA23513","FOXJ1",31,0,0,0.491709919119312
"Pericyte","FT-SA23514","CD44",43,1.0678239437958,0.534883720930233,0.464466767818832
"Pericyte","FT-SA23514","ITGB1",43,1.05993580572877,0.511627906976744,0.464466767818832
"Pericyte","FT-SA23514","SPP1",43,0,0,0.464466767818832
"Pericyte","FT-SA23514","C1QA",43,0,0,0.464466767818832
"Pericyte","FT-SA23514","C1QB",43,0,0,0.464466767818832
"Pericyte","FT-SA23514","C1QC",43,0,0,0.464466767818832
"Pericyte","FT-SA23514","FOLR2",43,0,0,0.464466767818832
"Pericyte","FT-SA23514","TREM2",43,0,0,0.464466767818832
"Pericyte","FT-SA23514","EPCAM",43,0,0,0.464466767818832
"Pericyte","FT-SA23514","PAX8",43,0,0,0.464466767818832
"Pericyte","FT-SA23514","OVGP1",43,0.0550212309672345,0.0465116279069768,0.464466767818832
"Pericyte","FT-SA23514","FOXJ1",43,0.18617928797939,0.0930232558139535,0.464466767818832
"Pericyte","FT-SA23515","CD44",80,0.773938687660975,0.4125,0.373967984020711
"Pericyte","FT-SA23515","ITGB1",80,1.24749215514387,0.6375,0.373967984020711
"Pericyte","FT-SA23515","SPP1",80,0,0,0.373967984020711
"Pericyte","FT-SA23515","C1QA",80,0.0144501069542744,0.0125,0.373967984020711
"Pericyte","FT-SA23515","C1QB",80,0.0443457641871384,0.025,0.373967984020711
"Pericyte","FT-SA23515","C1QC",80,0,0,0.373967984020711
"Pericyte","FT-SA23515","FOLR2",80,0,0,0.373967984020711
"Pericyte","FT-SA23515","TREM2",80,0,0,0.373967984020711
"Pericyte","FT-SA23515","EPCAM",80,0.0251333513309189,0.0125,0.373967984020711
"Pericyte","FT-SA23515","PAX8",80,0.014176231837153,0.0125,0.373967984020711
"Pericyte","FT-SA23515","OVGP1",80,0,0,0.373967984020711
"Pericyte","FT-SA23515","FOXJ1",80,0.113538333182784,0.0625,0.373967984020711
"Pericyte","FT-SA24027","CD44",86,1.35295091843413,0.651162790697675,0.745288432488345
"Pericyte","FT-SA24027","ITGB1",86,1.43343248139377,0.651162790697675,0.745288432488345
"Pericyte","FT-SA24027","SPP1",86,0,0,0.745288432488345
"Pericyte","FT-SA24027","C1QA",86,0,0,0.745288432488345
"Pericyte","FT-SA24027","C1QB",86,0,0,0.745288432488345
"Pericyte","FT-SA24027","C1QC",86,0,0,0.745288432488345
"Pericyte","FT-SA24027","FOLR2",86,0,0,0.745288432488345
"Pericyte","FT-SA24027","TREM2",86,0,0,0.745288432488345
"Pericyte","FT-SA24027","EPCAM",86,0,0,0.745288432488345
"Pericyte","FT-SA24027","PAX8",86,0,0,0.745288432488345
"Pericyte","FT-SA24027","OVGP1",86,0.239898068937832,0.13953488372093,0.745288432488345
"Pericyte","FT-SA24027","FOXJ1",86,0,0,0.745288432488345
"Pericyte","FT01","CD44",24,0.918951258384731,0.541666666666667,0.308878609827271
"Pericyte","FT01","ITGB1",24,1.21405143751264,0.791666666666667,0.308878609827271
"Pericyte","FT01","SPP1",24,0.0837353618890534,0.0833333333333333,0.308878609827271
"Pericyte","FT01","C1QA",24,0,0,0.308878609827271
"Pericyte","FT01","C1QB",24,0,0,0.308878609827271
"Pericyte","FT01","C1QC",24,0,0,0.308878609827271
"Pericyte","FT01","FOLR2",24,0,0,0.308878609827271
"Pericyte","FT01","TREM2",24,0,0,0.308878609827271
"Pericyte","FT01","EPCAM",24,0,0,0.308878609827271
"Pericyte","FT01","PAX8",24,0,0,0.308878609827271
"Pericyte","FT01","OVGP1",24,0.0854079404975976,0.0833333333333333,0.308878609827271
"Pericyte","FT01","FOXJ1",24,0,0,0.308878609827271
"Pericyte","FT03","CD44",89,0.411234337508552,0.168539325842697,0.246276893474156
"Pericyte","FT03","ITGB1",89,1.17709420496328,0.49438202247191,0.246276893474156
"Pericyte","FT03","SPP1",89,0.0758904942157828,0.0337078651685393,0.246276893474156
"Pericyte","FT03","C1QA",89,0.0230308127770805,0.0112359550561798,0.246276893474156
"Pericyte","FT03","C1QB",89,0,0,0.246276893474156
"Pericyte","FT03","C1QC",89,0,0,0.246276893474156
"Pericyte","FT03","FOLR2",89,0,0,0.246276893474156
"Pericyte","FT03","TREM2",89,0,0,0.246276893474156
"Pericyte","FT03","EPCAM",89,0,0,0.246276893474156
"Pericyte","FT03","PAX8",89,0,0,0.246276893474156
"Pericyte","FT03","OVGP1",89,0.0231307341021897,0.0112359550561798,0.246276893474156
"Pericyte","FT03","FOXJ1",89,0.0582934214103292,0.0224719101123596,0.246276893474156
"Pericyte","FT5414","CD44",46,0.565688488506654,0.217391304347826,0.200556050124873
"Pericyte","FT5414","ITGB1",46,1.00140834970529,0.369565217391304,0.200556050124873
"Pericyte","FT5414","SPP1",46,0,0,0.200556050124873
"Pericyte","FT5414","C1QA",46,0,0,0.200556050124873
"Pericyte","FT5414","C1QB",46,0.0629825591949253,0.0217391304347826,0.200556050124873
"Pericyte","FT5414","C1QC",46,0,0,0.200556050124873
"Pericyte","FT5414","FOLR2",46,0,0,0.200556050124873
"Pericyte","FT5414","TREM2",46,0,0,0.200556050124873
"Pericyte","FT5414","EPCAM",46,0.113204245930447,0.0434782608695652,0.200556050124873
"Pericyte","FT5414","PAX8",46,0,0,0.200556050124873
"Pericyte","FT5414","OVGP1",46,0.662842862294426,0.239130434782609,0.200556050124873
"Pericyte","FT5414","FOXJ1",46,0.0570644664065094,0.0217391304347826,0.200556050124873
"Secretory_epithelial","FT-SA23505","CD44",19,0.508877065018439,0.315789473684211,-0.339738206124534
"Secretory_epithelial","FT-SA23505","ITGB1",19,0.0657568651010176,0.0526315789473684,-0.339738206124534
"Secretory_epithelial","FT-SA23505","SPP1",19,0,0,-0.339738206124534
"Secretory_epithelial","FT-SA23505","C1QA",19,0.0629803453075498,0.0526315789473684,-0.339738206124534
"Secretory_epithelial","FT-SA23505","C1QB",19,0,0,-0.339738206124534
"Secretory_epithelial","FT-SA23505","C1QC",19,0,0,-0.339738206124534
"Secretory_epithelial","FT-SA23505","FOLR2",19,0,0,-0.339738206124534
"Secretory_epithelial","FT-SA23505","TREM2",19,0,0,-0.339738206124534
"Secretory_epithelial","FT-SA23505","EPCAM",19,0.249954388318957,0.157894736842105,-0.339738206124534
"Secretory_epithelial","FT-SA23505","PAX8",19,0,0,-0.339738206124534
"Secretory_epithelial","FT-SA23505","OVGP1",19,2.47313571060346,1,-0.339738206124534
"Secretory_epithelial","FT-SA23505","FOXJ1",19,0,0,-0.339738206124534
"Secretory_epithelial","FT-SA23506","CD44",20,0.0690050733431894,0.05,-0.558239546529616
"Secretory_epithelial","FT-SA23506","ITGB1",20,0,0,-0.558239546529616
"Secretory_epithelial","FT-SA23506","SPP1",20,0,0,-0.558239546529616
"Secretory_epithelial","FT-SA23506","C1QA",20,0,0,-0.558239546529616
"Secretory_epithelial","FT-SA23506","C1QB",20,0,0,-0.558239546529616
"Secretory_epithelial","FT-SA23506","C1QC",20,0,0,-0.558239546529616
"Secretory_epithelial","FT-SA23506","FOLR2",20,0,0,-0.558239546529616
"Secretory_epithelial","FT-SA23506","TREM2",20,0,0,-0.558239546529616
"Secretory_epithelial","FT-SA23506","EPCAM",20,0.0974156998183354,0.05,-0.558239546529616
"Secretory_epithelial","FT-SA23506","PAX8",20,0.084243440305855,0.05,-0.558239546529616
"Secretory_epithelial","FT-SA23506","OVGP1",20,2.30637583271433,0.8,-0.558239546529616
"Secretory_epithelial","FT-SA23506","FOXJ1",20,0.0975449059746635,0.05,-0.558239546529616
"Secretory_epithelial","FT-SA23508","CD44",75,0.785320950142453,0.386666666666667,-0.156521041528426
"Secretory_epithelial","FT-SA23508","ITGB1",75,0.335451218585878,0.186666666666667,-0.156521041528426
"Secretory_epithelial","FT-SA23508","SPP1",75,0,0,-0.156521041528426
"Secretory_epithelial","FT-SA23508","C1QA",75,0,0,-0.156521041528426
"Secretory_epithelial","FT-SA23508","C1QB",75,0,0,-0.156521041528426
"Secretory_epithelial","FT-SA23508","C1QC",75,0,0,-0.156521041528426
"Secretory_epithelial","FT-SA23508","FOLR2",75,0,0,-0.156521041528426
"Secretory_epithelial","FT-SA23508","TREM2",75,0,0,-0.156521041528426
"Secretory_epithelial","FT-SA23508","EPCAM",75,0.41825912796161,0.226666666666667,-0.156521041528426
"Secretory_epithelial","FT-SA23508","PAX8",75,0.13796972167877,0.08,-0.156521041528426
"Secretory_epithelial","FT-SA23508","OVGP1",75,2.92409559279102,0.893333333333333,-0.156521041528426
"Secretory_epithelial","FT-SA23508","FOXJ1",75,0.055878269856468,0.0266666666666667,-0.156521041528426
"Secretory_epithelial","FT-SA23509","CD44",350,0.634030535088879,0.311428571428571,-0.262914512292587
"Secretory_epithelial","FT-SA23509","ITGB1",350,0.210580715080353,0.114285714285714,-0.262914512292587
"Secretory_epithelial","FT-SA23509","SPP1",350,0,0,-0.262914512292587
"Secretory_epithelial","FT-SA23509","C1QA",350,0.00960747854871855,0.00571428571428571,-0.262914512292587
"Secretory_epithelial","FT-SA23509","C1QB",350,0,0,-0.262914512292587
"Secretory_epithelial","FT-SA23509","C1QC",350,0,0,-0.262914512292587
"Secretory_epithelial","FT-SA23509","FOLR2",350,0,0,-0.262914512292587
"Secretory_epithelial","FT-SA23509","TREM2",350,0,0,-0.262914512292587
"Secretory_epithelial","FT-SA23509","EPCAM",350,0.338133144018405,0.174285714285714,-0.262914512292587
"Secretory_epithelial","FT-SA23509","PAX8",350,0.035145472864137,0.02,-0.262914512292587
"Secretory_epithelial","FT-SA23509","OVGP1",350,3.49160115517387,0.954285714285714,-0.262914512292587
"Secretory_epithelial","FT-SA23509","FOXJ1",350,0.0962764792246372,0.0514285714285714,-0.262914512292587
"Secretory_epithelial","FT-SA23510","CD44",49,0.905520784132785,0.448979591836735,-0.145440705348287
"Secretory_epithelial","FT-SA23510","ITGB1",49,0.318710509369826,0.244897959183673,-0.145440705348287
"Secretory_epithelial","FT-SA23510","SPP1",49,0,0,-0.145440705348287
"Secretory_epithelial","FT-SA23510","C1QA",49,0,0,-0.145440705348287
"Secretory_epithelial","FT-SA23510","C1QB",49,0,0,-0.145440705348287
"Secretory_epithelial","FT-SA23510","C1QC",49,0,0,-0.145440705348287
"Secretory_epithelial","FT-SA23510","FOLR2",49,0,0,-0.145440705348287
"Secretory_epithelial","FT-SA23510","TREM2",49,0,0,-0.145440705348287
"Secretory_epithelial","FT-SA23510","EPCAM",49,1.0662389010156,0.530612244897959,-0.145440705348287
"Secretory_epithelial","FT-SA23510","PAX8",49,0.403670646948235,0.285714285714286,-0.145440705348287
"Secretory_epithelial","FT-SA23510","OVGP1",49,3.80157941541169,0.938775510204082,-0.145440705348287
"Secretory_epithelial","FT-SA23510","FOXJ1",49,0.490579956836171,0.244897959183673,-0.145440705348287
"Secretory_epithelial","FT-SA23513","CD44",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","ITGB1",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","SPP1",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","C1QA",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","C1QB",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","C1QC",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","FOLR2",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","TREM2",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","EPCAM",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","PAX8",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23513","OVGP1",5,3.08755174630976,0.8,-0.500089594739198
"Secretory_epithelial","FT-SA23513","FOXJ1",5,0,0,-0.500089594739198
"Secretory_epithelial","FT-SA23514","CD44",91,0.62808462296936,0.373626373626374,-0.241340704787534
"Secretory_epithelial","FT-SA23514","ITGB1",91,0.338360593283304,0.230769230769231,-0.241340704787534
"Secretory_epithelial","FT-SA23514","SPP1",91,0.0113522177085963,0.010989010989011,-0.241340704787534
"Secretory_epithelial","FT-SA23514","C1QA",91,0.0143853078371857,0.010989010989011,-0.241340704787534
"Secretory_epithelial","FT-SA23514","C1QB",91,0.0204081563570429,0.010989010989011,-0.241340704787534
"Secretory_epithelial","FT-SA23514","C1QC",91,0,0,-0.241340704787534
"Secretory_epithelial","FT-SA23514","FOLR2",91,0,0,-0.241340704787534
"Secretory_epithelial","FT-SA23514","TREM2",91,0.0166524939783539,0.010989010989011,-0.241340704787534
"Secretory_epithelial","FT-SA23514","EPCAM",91,0.355763354240653,0.241758241758242,-0.241340704787534
"Secretory_epithelial","FT-SA23514","PAX8",91,0.37960693154056,0.252747252747253,-0.241340704787534
"Secretory_epithelial","FT-SA23514","OVGP1",91,2.35698270327489,0.747252747252747,-0.241340704787534
"Secretory_epithelial","FT-SA23514","FOXJ1",91,0.262623889419763,0.164835164835165,-0.241340704787534
"Secretory_epithelial","FT-SA23515","CD44",36,0.596965873654775,0.333333333333333,-0.110910072699479
"Secretory_epithelial","FT-SA23515","ITGB1",36,0.463025491694318,0.25,-0.110910072699479
"Secretory_epithelial","FT-SA23515","SPP1",36,0,0,-0.110910072699479
"Secretory_epithelial","FT-SA23515","C1QA",36,0,0,-0.110910072699479
"Secretory_epithelial","FT-SA23515","C1QB",36,0,0,-0.110910072699479
"Secretory_epithelial","FT-SA23515","C1QC",36,0,0,-0.110910072699479
"Secretory_epithelial","FT-SA23515","FOLR2",36,0,0,-0.110910072699479
"Secretory_epithelial","FT-SA23515","TREM2",36,0,0,-0.110910072699479
"Secretory_epithelial","FT-SA23515","EPCAM",36,0.451459391459299,0.222222222222222,-0.110910072699479
"Secretory_epithelial","FT-SA23515","PAX8",36,0.242033782270355,0.138888888888889,-0.110910072699479
"Secretory_epithelial","FT-SA23515","OVGP1",36,1.02687167008019,0.361111111111111,-0.110910072699479
"Secretory_epithelial","FT-SA23515","FOXJ1",36,0.367906251252171,0.25,-0.110910072699479
"Secretory_epithelial","FT-SA24027","CD44",113,0.504234455153195,0.265486725663717,-0.27128066898814
"Secretory_epithelial","FT-SA24027","ITGB1",113,0.247150815692501,0.150442477876106,-0.27128066898814
"Secretory_epithelial","FT-SA24027","SPP1",113,0,0,-0.27128066898814
"Secretory_epithelial","FT-SA24027","C1QA",113,0,0,-0.27128066898814
"Secretory_epithelial","FT-SA24027","C1QB",113,0,0,-0.27128066898814
"Secretory_epithelial","FT-SA24027","C1QC",113,0,0,-0.27128066898814
"Secretory_epithelial","FT-SA24027","FOLR2",113,0,0,-0.27128066898814
"Secretory_epithelial","FT-SA24027","TREM2",113,0,0,-0.27128066898814
"Secretory_epithelial","FT-SA24027","EPCAM",113,0.148344341355702,0.0973451327433628,-0.27128066898814
"Secretory_epithelial","FT-SA24027","PAX8",113,0.0722292623955027,0.0353982300884956,-0.27128066898814
"Secretory_epithelial","FT-SA24027","OVGP1",113,3.03118178669438,0.938053097345133,-0.27128066898814
"Secretory_epithelial","FT-SA24027","FOXJ1",113,0.0135243482287186,0.00884955752212389,-0.27128066898814
"Secretory_epithelial","FT01","CD44",85,0.398282433490534,0.258823529411765,-0.426374650113828
"Secretory_epithelial","FT01","ITGB1",85,0.153841726492904,0.152941176470588,-0.426374650113828
"Secretory_epithelial","FT01","SPP1",85,0.0774713810195574,0.0588235294117647,-0.426374650113828
"Secretory_epithelial","FT01","C1QA",85,0.0183823674484681,0.0117647058823529,-0.426374650113828
"Secretory_epithelial","FT01","C1QB",85,0,0,-0.426374650113828
"Secretory_epithelial","FT01","C1QC",85,0.0215059239382699,0.0235294117647059,-0.426374650113828
"Secretory_epithelial","FT01","FOLR2",85,0,0,-0.426374650113828
"Secretory_epithelial","FT01","TREM2",85,0.0209276733844404,0.0235294117647059,-0.426374650113828
"Secretory_epithelial","FT01","EPCAM",85,0.762853045217693,0.494117647058824,-0.426374650113828
"Secretory_epithelial","FT01","PAX8",85,0.339711249628658,0.282352941176471,-0.426374650113828
"Secretory_epithelial","FT01","OVGP1",85,1.81890065277682,0.670588235294118,-0.426374650113828
"Secretory_epithelial","FT01","FOXJ1",85,0.0851262950181691,0.0705882352941176,-0.426374650113828
"Secretory_epithelial","FT03","CD44",391,0.209445917991569,0.104859335038363,-0.239802401385532
"Secretory_epithelial","FT03","ITGB1",391,0.520335200522148,0.250639386189258,-0.239802401385532
"Secretory_epithelial","FT03","SPP1",391,0.0234915282646685,0.010230179028133,-0.239802401385532
"Secretory_epithelial","FT03","C1QA",391,0.012022797233115,0.0051150895140665,-0.239802401385532
"Secretory_epithelial","FT03","C1QB",391,0.00910218223588243,0.0051150895140665,-0.239802401385532
"Secretory_epithelial","FT03","C1QC",391,0.0168340647956253,0.00767263427109975,-0.239802401385532
"Secretory_epithelial","FT03","FOLR2",391,0.00538771498689617,0.00255754475703325,-0.239802401385532
"Secretory_epithelial","FT03","TREM2",391,0.00957279650633992,0.0051150895140665,-0.239802401385532
"Secretory_epithelial","FT03","EPCAM",391,0.363940959708695,0.186700767263427,-0.239802401385532
"Secretory_epithelial","FT03","PAX8",391,0.39132454554329,0.191815856777494,-0.239802401385532
"Secretory_epithelial","FT03","OVGP1",391,0.565920171882925,0.232736572890026,-0.239802401385532
"Secretory_epithelial","FT03","FOXJ1",391,0.176224937470243,0.0895140664961637,-0.239802401385532
"Secretory_epithelial","FT5414","CD44",1062,0.264149018454286,0.11864406779661,-0.28139834760896
"Secretory_epithelial","FT5414","ITGB1",1062,0.336625190854467,0.149717514124294,-0.28139834760896
"Secretory_epithelial","FT5414","SPP1",1062,0.00641579513400141,0.00282485875706215,-0.28139834760896
"Secretory_epithelial","FT5414","C1QA",1062,0.0416220775632795,0.0178907721280603,-0.28139834760896
"Secretory_epithelial","FT5414","C1QB",1062,0.0204232674448188,0.00941619585687382,-0.28139834760896
"Secretory_epithelial","FT5414","C1QC",1062,0.0158333437906226,0.00659133709981168,-0.28139834760896
"Secretory_epithelial","FT5414","FOLR2",1062,0.00690556116432943,0.00282485875706215,-0.28139834760896
"Secretory_epithelial","FT5414","TREM2",1062,0.00285079029690685,0.000941619585687382,-0.28139834760896
"Secretory_epithelial","FT5414","EPCAM",1062,0.569412008904486,0.241996233521657,-0.28139834760896
"Secretory_epithelial","FT5414","PAX8",1062,0.105229936736737,0.0489642184557439,-0.28139834760896
"Secretory_epithelial","FT5414","OVGP1",1062,4.01331560402072,0.928436911487759,-0.28139834760896
"Secretory_epithelial","FT5414","FOXJ1",1062,0.0547692801592084,0.0254237288135593,-0.28139834760896
"Smooth_muscle","FT-SA23508","CD44",3,0.70093355232549,0.333333333333333,-0.155824800529825
"Smooth_muscle","FT-SA23508","ITGB1",3,0.527900976241129,0.333333333333333,-0.155824800529825
"Smooth_muscle","FT-SA23508","SPP1",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23508","C1QA",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23508","C1QB",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23508","C1QC",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23508","FOLR2",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23508","TREM2",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23508","EPCAM",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23508","PAX8",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23508","OVGP1",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23508","FOXJ1",3,0,0,-0.155824800529825
"Smooth_muscle","FT-SA23509","CD44",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","ITGB1",1,2.47696901402381,1,0.778736044604573
"Smooth_muscle","FT-SA23509","SPP1",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","C1QA",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","C1QB",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","C1QC",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","FOLR2",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","TREM2",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","EPCAM",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","PAX8",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","OVGP1",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23509","FOXJ1",1,0,0,0.778736044604573
"Smooth_muscle","FT-SA23510","CD44",14,0.259848069065826,0.214285714285714,0.0596057148060913
"Smooth_muscle","FT-SA23510","ITGB1",14,0.828935747474801,0.428571428571429,0.0596057148060913
"Smooth_muscle","FT-SA23510","SPP1",14,0,0,0.0596057148060913
"Smooth_muscle","FT-SA23510","C1QA",14,0,0,0.0596057148060913
"Smooth_muscle","FT-SA23510","C1QB",14,0,0,0.0596057148060913
"Smooth_muscle","FT-SA23510","C1QC",14,0,0,0.0596057148060913
"Smooth_muscle","FT-SA23510","FOLR2",14,0,0,0.0596057148060913
"Smooth_muscle","FT-SA23510","TREM2",14,0,0,0.0596057148060913
"Smooth_muscle","FT-SA23510","EPCAM",14,0,0,0.0596057148060913
"Smooth_muscle","FT-SA23510","PAX8",14,0,0,0.0596057148060913
