"source_group","target_group","n_lr_pairs","total_score","mean_score","max_score","top_ligand","top_receptor"
"T_NK_MAIT","Macrophages",137,21.6072883055944,0.15771743288755,4.82710105222433,"MIF","CD74"
"B_PC_IGHG","DC",159,21.5915802590002,0.135796102257863,8.98868146552922,"MIF","CD74"
"NK cells","B_Bn_TCL1A",57,21.5875597678027,0.378729118733382,10.9958091204119,"MIF","CD74"
"B_Bm_stress-response","Myeloid_Macro-Inflammatory_TNF",106,21.4797702020219,0.202639341528509,3.85276321060908,"MIF","CD74"
"B_Bn_TCL1A","Myeloid_mDC_LAMP3",74,21.4774428752944,0.290235714531006,5.19389966970642,"B2M","HLA-F"
"Myeloid_Macro-TIMD4","CNV_Subclone_04",196,21.4587200592932,0.109483265608639,4.35724504629733,"TIMP1","CD63"
"T_NK_CD8+ T effector","Myeloid_Macro-Inflammatory_TNF",114,21.4215436004664,0.187908277197074,5.3319089608266,"MIF","CD74"
"Myeloid_Macro-TIMD4","CNV_Subclone_02",182,21.4154994523354,0.117667579408436,4.90296255185652,"TIMP1","CD63"
"CNV_Subclone_05","T_NK_Th17",104,21.3729133526362,0.205508782236887,2.77940607084317,"MIF","CD74"
"CNV_Subclone_03","T_NK_CD8+ T CXCL13",81,21.3292698798271,0.263324319504039,7.75619497831666,"MIF","CD74"
"T_NK_CD8+ T resident memory","Myeloid_Macro-M2-like",81,21.3222509620398,0.263237666198022,6.82697266058521,"MIF","CD74"
"Myeloid_Macro-THBS1","CNV_Subclone_02",188,21.3113533320615,0.113358262404582,6.83219739099763,"TIMP1","CD63"
"T_NK_CD8+ T CXCL13","Macrophages",133,21.2601786672644,0.159850967423041,4.31412149245388,"MIF","CD74"
"T_NK_MAIT","B_Bn_TCL1A",44,21.1689335371646,0.481112125844649,9.68455875599816,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","B_Bm_stress-response",49,21.1380561226978,0.43138890046322,11.0061220572297,"MIF","CD74"
"CNV_Subclone_05","T_NK_CD4+ T regulatory",84,21.098666443957,0.251174600523298,6.11869445752777,"MIF","CD74"
"B_Bn_TCL1A","T cells",75,21.0616464653559,0.280821952871412,3.21059631915965,"B2M","CD3D"
"Myeloid_cDC1","NK cells",80,20.9769414441724,0.262211768052155,3.99263671494142,"LGALS1","CD69"
"CNV_Subclone_03","B_Bn_TCL1A",44,20.9585125581987,0.476329830868153,16.3694696820624,"MIF","CD74"
"CNV_Subclone_01","Myeloid_Macro-Inflammatory_M1",213,20.945927339073,0.0983376870379013,10.109723469488,"MIF","CD74"
"B_Early-PC_MS4A1low","Myeloid_Macro-M2-like",105,20.8905206593746,0.198957339613092,10.0172329762501,"MIF","CD74"
"CNV_Subclone_05","B_Classical-Bm_TXNIP",75,20.8633263777509,0.278177685036679,13.0078868063516,"MIF","CD74"
"Myeloid_Macro-LYVE1","CNV_Subclone_04",219,20.8615545977654,0.0952582401724449,4.62260247365711,"TIMP1","CD63"
"T_NK_MAIT","B_Classical-Bm_TXNIP",50,20.8441693148973,0.416883386297947,9.62985275914754,"MIF","CD74"
"T_NK_CD8+ T resident memory","B_Bm_stress-response",23,20.8166422647502,0.905071402815227,9.17529478747642,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","Macrophages",137,20.8150438908899,0.151934626940802,4.428753361804,"MIF","CD74"
"T_NK_CD4+ T regulatory","B_Early-PC_MS4A1low",79,20.7855229862024,0.263107885901296,5.66849706420811,"MIF","CD74"
"Myeloid_Macro-M2-like","T cells",110,20.7767463477511,0.188879512252283,3.08664650278664,"B2M","CD3D"
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_05",95,20.7679232662205,0.218609718591795,6.00586331099934,"C3","IFITM3"
"B_Bm_stress-response","Myeloid_mDC_LAMP3",77,20.7586163269335,0.269592419830305,5.29227424959468,"B2M","HLA-F"
"CNV_Subclone_04","T cells",181,20.7493141620208,0.114637094817795,2.88601575828537,"MIF","CD74"
"B_Bn_TCL1A","B cells",149,20.6855284333072,0.138829049887968,2.98721077207491,"MIF","CD74"
"B_Bn_TCL1A","T_NK_CD8+ T effector",50,20.6724479016358,0.413448958032715,3.64107812988048,"B2M","CD3D"
"T_NK_CD4+ T naive","B_Early-PC_MS4A1low",76,20.6655578807462,0.271915235272977,6.37371529352812,"MIF","CD74"
"Myeloid_Monocyte-like","Smooth_muscle_cells",165,20.5874875762068,0.124772651977011,2.72175837566735,"TIMP1","CD63"
"Myeloid_mDC_LAMP3","B_Classical-Bm_TXNIP",79,20.5808152640169,0.260516648911607,8.35966252815848,"MIF","CD74"
"Myeloid_Macro-LYVE1","CNV_Subclone_02",205,20.4978585417629,0.099989553862258,5.20155432610332,"TIMP1","CD63"
"CNV_Subclone_03","T_NK_¦Ã¦ÄT",99,20.4836493489161,0.20690554897895,8.56567200306104,"MIF","CD74"
"CNV_Subclone_03","B_Classical-Bm_TXNIP",59,20.4691150304722,0.346934153058851,16.277002056078,"MIF","CD74"
"CNV_Subclone_01","B cells",322,20.4369278291102,0.0634687199661807,8.81663117284132,"MIF","CD74"
"CNV_Subclone_02","B_Bm_stress-response",76,20.424278193056,0.268740502540211,13.0901922229257,"MIF","CD74"
"B_PC_IGHG","Myeloid_cDC1",103,20.4126564602512,0.198181130682051,10.634663241573,"MIF","CD74"
"CNV_Subclone_05","T_NK_MAIT",99,20.4027814121468,0.206088701132796,3.90003039407315,"MIF","CD74"
"T_NK_CD4+ T regulatory","Macrophages",136,20.3687120899757,0.149769941838057,4.80322948190045,"MIF","CD74"
"Myeloid_Monocyte-like","NK cells",84,20.3543820836732,0.242314072424681,4.17705679465562,"LGALS1","CD69"
"T_NK_CD8+ T effector","Myeloid_Macro-Inflammatory_M1",100,20.3224116252188,0.203224116252189,5.42496919603718,"MIF","CD74"
"CNV_Subclone_05","T_NK_CD4+ T effector",96,20.3223218845238,0.21169085296379,4.10102233693768,"MIF","CD74"
"CNV_Subclone_04","T_NK_CD8+ T effector",132,20.3114815283365,0.153874860063156,5.05674615616625,"MIF","CD74"
"B_Bm_stress-response","T_NK_CD8+ T effector",53,20.296477005009,0.382952396320925,3.71004163594442,"B2M","CD3D"
"B_Bm_stress-response","T cells",74,20.2682278630308,0.273894971122038,3.27140632400635,"B2M","CD3D"
"CNV_Subclone_05","Myeloid_Macro-M2-like",140,20.2618691020283,0.14472763644306,9.10166838760878,"MIF","CD74"
"Myeloid_Macro-C3/CX3CR1","B_Bm_stress-response",50,20.253090020521,0.40506180041042,9.24168224219436,"MIF","CD74"
"CNV_Subclone_02","T cells",171,20.2357965588009,0.118337991571935,2.77813360983836,"MIF","CD74"
"CNV_Subclone_04","B_Bm_stress-response",79,20.1905149466376,0.255576138565033,13.5985184083879,"MIF","CD74"
"B_Bm_stress-response","Myeloid_cDC1",85,20.1474577774027,0.237028915028267,5.41842210241838,"MIF","CD74"
"T_NK_Th17","B_Classical-Bm_TXNIP",47,20.1342317348762,0.428387909252685,9.44394646782587,"MIF","CD74"
"T_NK_Th17","B_Bn_TCL1A",41,20.0979998112425,0.490195117347379,9.49759635413753,"MIF","CD74"
"B_Classical-Bm_TXNIP","Macrophages",126,20.0883304162109,0.159431193779452,3.53594594141968,"MIF","CD74"
"Myeloid_cDC2","B_Bm_stress-response",55,20.0872925059305,0.365223500107827,10.1829538107283,"MIF","CD74"
"Myeloid_Monocyte-like","B_Bn_TCL1A",57,20.0251748806671,0.351318857555563,5.40919485631748,"MIF","CD74"
"B_PC_IGHG","Myeloid_mDC_LAMP3",84,19.9490079654633,0.237488190065039,9.37657366077184,"MIF","CD74"
"Monocytes","B_Bm_stress-response",54,19.9369595404021,0.369202954451891,9.49313738949039,"MIF","CD74"
"Smooth_muscle_cells","CNV_Subclone_05",190,19.824875999641,0.104341452629689,3.88215964762303,"TIMP1","CD63"
"CNV_Subclone_05","B_Bn_TCL1A",55,19.7446488087216,0.358993614704028,13.0817829948458,"MIF","CD74"
"B_Bm_stress-response","B cells",149,19.7193302335436,0.132344498211702,3.4186155681725,"MIF","CD74"
"Myeloid_Monocyte-like","Myeloid_Macro-M2-like",123,19.59386853408,0.159299744179512,3.76345470992436,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_04",112,19.5089070560322,0.174186670143145,3.54110307350778,"HLA-B","CANX"
"T_NK_¦Ã¦ÄT","Myeloid_Macro-M2-like",86,19.4830371484953,0.226546943587155,5.95165368646689,"MIF","CD74"
"Myeloid_cDC1","Smooth_muscle_cells",175,19.3957382184798,0.110832789819885,3.59948263199975,"TIMP1","CD63"
"CNV_Subclone_02","CNV_Subclone_02",352,19.3298026916908,0.0549142121923033,5.3245094648372,"TIMP1","CD63"
"CNV_Subclone_02","T_NK_CD8+ T effector",126,19.3205456762141,0.153337664096937,4.86771993969039,"MIF","CD74"
"CNV_Subclone_01","T_NK_MAIT",119,19.3163279183114,0.162322083347155,3.45854628038398,"MIF","CD74"
"DC","Smooth_muscle_cells",247,19.3087741582918,0.0781731747299262,1.96009705524494,"TIMP1","CD63"
"T_NK_CD56bright regulatory","CNV_Subclone_04",116,19.2115043634962,0.165616416926691,3.13467372106166,"HLA-B","CANX"
"T_NK_CD8+ T cytotoxic","B_Bn_TCL1A",44,19.1969428270504,0.436294155160236,8.88535824798016,"MIF","CD74"
"Myeloid_Macro-M2-like","T_NK_CD8+ T effector",80,19.1969004314344,0.23996125539293,3.50050892692425,"B2M","CD3D"
"T_NK_CD4+ T naive","Macrophages",124,19.1894688289478,0.154753780878611,5.40079969352351,"MIF","CD74"
"Myeloid_Macro-M2-like","B_Early-PC_MS4A1low",125,19.1882918281037,0.15350633462483,3.41308691265362,"MIF","CD74"
"Macrophages","B_Bn_TCL1A",83,19.158376270022,0.230823810482192,8.18906044351618,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_04",208,19.1477567668019,0.0920565229173167,2.55653960049283,"APOE","LSR"
"Myeloid_cDC2","CNV_Subclone_04",221,19.0910903865708,0.0863850243736237,4.01208193798723,"TIMP1","CD63"
"Myeloid_mDC_LAMP3","B_Bn_TCL1A",57,19.0463617918302,0.334146698102284,8.40715273214973,"MIF","CD74"
"T_NK_¦Ã¦ÄT","NK cells",63,19.0431975895666,0.302272977612169,2.83615050526348,"MIF","CD74"
"CNV_Subclone_02","NK cells",143,19.0350061747916,0.133111931292249,4.64136563528441,"MIF","CD74"
"CNV_Subclone_01","T_NK_Th17",131,18.9532235398357,0.144681095723937,2.54348860536679,"B2M","CD3D"
"B_PC_IGHG","T_NK_CD4+ T naive",68,18.9118935622786,0.278116081798215,3.23934251416639,"B2M","CD3D"
"B_Early-PC_MS4A1low","B_Bm_stress-response",32,18.8769699257223,0.589905310178821,13.4629315337035,"MIF","CD74"
"B_PC_IGHG","Myeloid_Macro-Inflammatory_TNF",134,18.8516726562432,0.140684124300322,7.56176586465307,"MIF","CD74"
"CNV_Subclone_05","Macrophages",214,18.8085143049199,0.0878902537613081,6.52038880142891,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_02",191,18.7758040730825,0.0983026391260863,3.00191254747592,"APOE","LSR"
"NK cells","Myeloid_Macro-M2-like",123,18.761741283123,0.15253448197661,7.650349215154,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","B_Classical-Bm_TXNIP",48,18.7571190849013,0.390773314268778,8.83516676351738,"MIF","CD74"
"T_NK_CD4+ T naive","B_Classical-Bm_TXNIP",42,18.7188819146693,0.445687664634983,10.7743561337534,"MIF","CD74"
"Monocytes","CNV_Subclone_04",207,18.7102587581766,0.0903877234694522,4.98541774459275,"TIMP1","CD63"
"T_NK_CD8+ T CXCL13","B_Bn_TCL1A",40,18.7044353374837,0.467610883437093,8.65537361289166,"MIF","CD74"
"B_PC_IGHG","B cells",187,18.6963821282627,0.0999806530923141,6.70967020153092,"MIF","CD74"
"T_NK_CD4+ T naive","B_Bn_TCL1A",37,18.6196393215429,0.503233495176836,10.835563912051,"MIF","CD74"
"CNV_Subclone_03","T_NK_CD8+ T cytotoxic",86,18.6076443151083,0.216367957152422,9.04742222138908,"MIF","CD74"
"T_NK_CD8+ T CXCL13","B_Classical-Bm_TXNIP",42,18.5292712876956,0.441173125897515,8.60648126234296,"MIF","CD74"
"T_NK_CD4+ T regulatory","B_Classical-Bm_TXNIP",45,18.5200934141674,0.411557631425942,9.58223003385931,"MIF","CD74"
"Myeloid_cDC1","B_Bm_stress-response",34,18.5160040632445,0.544588354801309,10.5400044997879,"MIF","CD74"
"Myeloid_Macro-M2-like","Macrophages",211,18.4736070178386,0.0875526398949697,2.89209635242824,"MIF","CD74"
"T_NK_CD4+ T regulatory","B_Bn_TCL1A",39,18.4399378388839,0.472818918945742,9.63666549192551,"MIF","CD74"
"Macrophages","Myeloid_Macro-M2-like",214,18.3203083159305,0.0856089173641612,5.69754998935046,"MIF","CD74"
"DC","NK cells",114,18.2994293665239,0.160521310232666,2.98153294578607,"MIF","CD74"
"Macrophages","Smooth_muscle_cells",292,18.2983758064484,0.0626656705700288,2.29753074994819,"TIMP1","CD63"
"CNV_Subclone_01","T_NK_CD56bright regulatory",112,18.2832173149741,0.16324301174084,4.84922030144564,"MIF","CD74"
"Myeloid_cDC2-like","B_Bm_stress-response",51,18.2774721348181,0.358381806565061,8.81648143121792,"MIF","CD74"
"T_NK_CD4+ T effector","Myeloid_Macro-M2-like",82,18.2440175092858,0.222488018405924,7.7540481919444,"MIF","CD74"
"T_NK_CD56bright regulatory","B_PC_IGHG",36,18.2361612020674,0.506560033390761,4.20593063436794,"MIF","CD74"
"B_PC_IGHG","T_NK_CD8+ T effector",65,18.2110747290686,0.28017038044721,3.06984558677911,"MIF","CD74"
"CNV_Subclone_01","T_NK_CD4+ T regulatory",104,18.1845645818213,0.174851582517513,5.42605718895117,"MIF","CD74"
"Myeloid_cDC2","CNV_Subclone_02",203,18.1761996378503,0.089537929250494,4.51456993763692,"TIMP1","CD63"
"CNV_Subclone_05","B_Early-PC_MS4A1low",118,18.1267932977717,0.153616892353997,7.6949904054493,"MIF","CD74"
"CNV_Subclone_02","CNV_Subclone_04",371,18.1178504161963,0.0488351763239793,4.73187225973005,"TIMP1","CD63"
"Myeloid_mDC_LAMP3","NK cells",88,18.1177769583691,0.205883829072376,3.48402532903224,"LGALS1","CD69"
"DC","B_Bm_stress-response",55,18.046230014958,0.328113272999236,8.4089129032675,"MIF","CD74"
"CNV_Subclone_01","T_NK_CD4+ T effector",118,18.0454652242534,0.152927671391978,3.63678590062839,"MIF","CD74"
"CNV_Subclone_03","T_NK_CD56dim cytotoxic NK",116,18.0402743157852,0.155519606170562,7.17640824981967,"MIF","CD74"
"Myeloid_cDC2-like","CNV_Subclone_04",192,18.0022591250031,0.093761766276058,4.33300039955139,"TIMP1","CD63"
"Myeloid_Macro-THBS1","B_PC_IGHG",101,17.9946902027298,0.178165249531978,4.52367284780251,"MIF","CD74"
"Monocytes","CNV_Subclone_02",195,17.9570356661849,0.0920873623906919,5.60980992516602,"TIMP1","CD63"
"B_Classical-Bm_TXNIP","Myeloid_Macro-M2-like",76,17.8198600399373,0.234471842630754,4.93574974980945,"MIF","CD74"
"T cells","B_Early-PC_MS4A1low",91,17.7934798310752,0.19553274539643,4.9541155161904,"MIF","CD74"
"B_PC_IGHG","Myeloid_Macro-Inflammatory_M1",121,17.7800201389382,0.146942315197836,7.69374480786873,"MIF","CD74"
"CNV_Subclone_04","NK cells",149,17.7050610794744,0.118825913285063,4.82160192582471,"MIF","CD74"
"B_Classical-Bm_TXNIP","B_Early-PC_MS4A1low",73,17.6914734073649,0.24234895078582,4.85733211932778,"HLA-B","CANX"
"CNV_Subclone_03","Myeloid_Macro-M2-like",116,17.6235011937516,0.151926734428894,11.389080891026,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_02",102,17.5983679796758,0.172533019408586,2.97887396779548,"HLA-B","CANX"
"T_NK_Th17","Myeloid_Macro-M2-like",80,17.2364429588354,0.215455536985442,6.60796563654821,"MIF","CD74"
"CNV_Subclone_04","CNV_Subclone_02",356,17.1570526385944,0.0481939680859392,3.99711160208404,"TIMP1","CD63"
"Macrophages","NK cells",125,17.0723926481473,0.136579141185178,3.05014198764639,"LGALS1","CD69"
"B_PC_IGHG","T cells",86,17.0557885580039,0.198323122767487,2.64681452219918,"B2M","CD3D"
"T_NK_CD56bright regulatory","CNV_Subclone_02",105,16.970101380701,0.161620013149533,2.6815845767961,"KLRD1","B2M"
"T_NK_CD8+ T resident memory","Smooth_muscle_cells",117,16.9422162635891,0.144805267210163,1.45617550874679,"HLA-B","CANX"
"T_NK_CD8+ T CXCL13","Myeloid_Macro-M2-like",75,16.9132938100508,0.22551058413401,6.02198801389976,"MIF","CD74"
"Myeloid_cDC2-like","CNV_Subclone_02",177,16.912520426576,0.0955509628620112,4.87568141576817,"TIMP1","CD63"
"CNV_Subclone_05","Smooth_muscle_cells",219,16.8234681449882,0.0768194892465214,4.84220719725177,"TIMP1","CD63"
"CNV_Subclone_03","B_Bm_stress-response",31,16.7982280105476,0.541878322920889,15.3066636895863,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","Myeloid_Macro-M2-like",80,16.7771744841488,0.20971468105186,6.18200013790805,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","B_PC_IGHG",33,16.7375605738783,0.507198805269039,3.54375172750886,"KLRD1","B2M"
"T_NK_MAIT","Myeloid_Macro-M2-like",80,16.7120394605723,0.208900493257153,6.73804498302237,"MIF","CD74"
"T_NK_CD4+ T regulatory","Myeloid_Macro-M2-like",80,16.637430515388,0.20796788144235,6.70472317912445,"MIF","CD74"
"NK cells","NK cells",75,16.579880998936,0.221065079985813,3.64563244688411,"MIF","CD74"
"T cells","Macrophages",150,16.5647020591041,0.110431347060694,4.1978946861165,"MIF","CD74"
"CNV_Subclone_01","B_Classical-Bm_TXNIP",96,16.553144886823,0.172428592571073,11.5353917749286,"MIF","CD74"
"T_NK_¦Ã¦ÄT","B_Bm_stress-response",24,16.4587213224045,0.685780055100189,7.99888614782053,"MIF","CD74"
"B_Early-PC_MS4A1low","NK cells",74,16.4007860507602,0.221632243929192,4.77352713440541,"MIF","CD74"
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_03",53,16.3997281455344,0.30942883293461,6.55128495652731,"C3","IFITM3"
"CNV_Subclone_04","CNV_Subclone_04",373,16.3154810000664,0.0437412359251111,3.55221859099934,"TIMP1","CD63"
"Myeloid_Macro-LYVE1","B_PC_IGHG",99,16.3080224739743,0.164727499737114,4.18419618359501,"MIF","CD74"
"NK cells","B_Bm_stress-response",38,16.2817237539516,0.428466414577674,10.2818940057334,"MIF","CD74"
"CNV_Subclone_03","T_NK_CD4+ T regulatory",69,16.2293556121095,0.235208052349413,7.65643211294411,"MIF","CD74"
"CNV_Subclone_01","B_Bn_TCL1A",69,16.2257253494093,0.235155439846512,11.6009229021321,"MIF","CD74"
"CNV_Subclone_05","B_Bm_stress-response",43,16.1801963204766,0.376283635359921,12.2324337105236,"MIF","CD74"
"NK cells","Smooth_muscle_cells",177,16.15256810677,0.091257446930904,1.91056681968455,"TIMP1","CD63"
"T cells","B_Classical-Bm_TXNIP",53,16.1470595558556,0.304661501053879,8.37461393253449,"MIF","CD74"
"T_NK_CD4+ T effector","NK cells",55,16.1176776385139,0.293048684336616,3.69504827665393,"MIF","CD74"
"T cells","B_Bn_TCL1A",47,16.0702416488984,0.341920035082945,8.42218907359604,"MIF","CD74"
"T_NK_CD4+ T naive","Myeloid_Macro-M2-like",72,16.051679652398,0.222939995172195,7.53885839255135,"MIF","CD74"
"CNV_Subclone_03","T_NK_CD56bright regulatory",78,15.8279259408287,0.202922127446521,6.84248704829916,"MIF","CD74"
"Myeloid_Macro-TIMD4","B_PC_IGHG",82,15.7922381894317,0.192588270602826,4.1470493524538,"MIF","CD74"
"Myeloid_Macro-MCEMP1","B_PC_IGHG",82,15.7288305041119,0.191815006147706,4.7062556073259,"MIF","CD74"
"T_NK_CD4+ T effector","B_Bm_stress-response",20,15.7139311934741,0.785696559673706,10.4212630538482,"MIF","CD74"
"Myeloid_Proliferating Myeloid","B_PC_IGHG",103,15.6873992977381,0.152304847550855,5.45836962130446,"MIF","CD74"
"T_NK_¦Ã¦ÄT","Smooth_muscle_cells",121,15.6202232256825,0.129092753931261,1.4983173538719,"HLA-B","CANX"
"T_NK_MAIT","NK cells",57,15.4754361929783,0.271498880578566,3.21089073555141,"MIF","CD74"
"CNV_Subclone_03","Macrophages",183,15.4394842522621,0.084368766405804,8.15907944981986,"MIF","CD74"
"CNV_Subclone_03","T_NK_Th17",91,15.3089494807927,0.168230214074645,3.47792066484616,"MIF","CD74"
"Myeloid_Macro-M2-like","Myeloid_Macro-M2-like",139,15.2965817683417,0.110047350851379,4.03701416379439,"MIF","CD74"
"Myeloid_Monocyte-like","B_Bm_stress-response",38,15.2841188480809,0.402213653896865,5.05799687498859,"MIF","CD74"
"T_NK_CD8+ T effector","B_Early-PC_MS4A1low",78,15.2754578670895,0.195839203424224,4.1676096545553,"HLA-B","CANX"
"Myeloid_Interferon-Responsive Myeloid","B_PC_IGHG",110,15.2072397355457,0.138247633959507,5.86068197222869,"MIF","CD74"
"B_Bn_TCL1A","Macrophages",118,15.1660358194557,0.128525727283523,1.95912562975882,"MIF","CD74"
"CNV_Subclone_03","B_Early-PC_MS4A1low",105,15.1525336115237,0.144309843919274,9.62887950330562,"MIF","CD74"
"Macrophages","B_Bm_stress-response",65,15.109307558824,0.23245088552037,7.65737660273454,"MIF","CD74"
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_05",94,15.0416128034382,0.160017157483385,3.38805652397537,"C3","IFITM3"
"CNV_Subclone_05","T_NK_CD4+ T naive",89,15.0392039206562,0.168979819333216,2.10217947040456,"MIF","CD74"
"T_NK_CD4+ T effector","Smooth_muscle_cells",118,14.9845144980179,0.126987411000151,1.38403093861543,"HLA-B","CANX"
"T_NK_Th17","NK cells",59,14.9494843182738,0.253381090140234,3.14890382843921,"MIF","CD74"
"T_NK_CD8+ T effector","Macrophages",126,14.895036602623,0.118214576211294,3.10282364830691,"MIF","CD74"
"T_NK_MAIT","Smooth_muscle_cells",115,14.8911563113109,0.12948831575053,1.44517326512739,"HLA-B","CANX"
"T_NK_CD8+ T resident memory","CNV_Subclone_04",110,14.889452205181,0.135358656410736,3.35946328588965,"HLA-B","CANX"
"Myeloid_Macro-M2-like","Smooth_muscle_cells",186,14.7924848834291,0.0795294886205864,1.55202195522705,"C1QB","LRP1"
"T_NK_MAIT","B_Bm_stress-response",22,14.7214228107754,0.669155582307974,9.05577802697796,"MIF","CD74"
"Myeloid_cDC1","CNV_Subclone_04",153,14.6622816478893,0.095831906195355,3.21875569262225,"HLA-B","CANX"
"T_NK_CD8+ T cytotoxic","NK cells",56,14.5517736463276,0.259853100827279,2.94591784709084,"MIF","CD74"
"Myeloid_Macro-Inflammatory_TNF","B_PC_IGHG",87,14.5325262568637,0.167040531688089,4.88881164661764,"MIF","CD74"
"Smooth_muscle_cells","CNV_Subclone_01",189,14.5141167306005,0.0767942684158754,2.63734946508402,"C3","IFITM3"
"B_Classical-Bm_TXNIP","B_Classical-Bm_TXNIP",42,14.4904490181506,0.345010690908348,7.05405551112013,"MIF","CD74"
"Myeloid_Monocyte-like","CNV_Subclone_04",143,14.4893273394388,0.101323967408663,2.67939373124991,"HLA-B","CANX"
"Myeloid_mDC_LAMP3","B_Bm_stress-response",41,14.4826241130055,0.353234734463548,7.86130900740273,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_05",113,14.4268251610002,0.127671019123896,2.01725397217369,"TIMP1","CD63"
"CNV_Subclone_03","T_NK_CD4+ T effector",85,14.4171947448178,0.169614055821386,5.13168280168013,"MIF","CD74"
"B_Classical-Bm_TXNIP","B_Bn_TCL1A",36,14.4108739107634,0.400302053076762,7.09412872389162,"MIF","CD74"
"DC","CNV_Subclone_04",224,14.381028928508,0.0642010220022681,2.73994737703851,"HLA-B","CANX"
"T_NK_CD8+ T CXCL13","NK cells",51,14.344978800057,0.281274094118764,2.86966702836691,"MIF","CD74"
"Myeloid_Macro-M2-like","B_Classical-Bm_TXNIP",78,14.2930437888741,0.183244151139411,5.76960410354744,"MIF","CD74"
"B_Bm_stress-response","Macrophages",117,14.2480265057923,0.121778004323011,2.24205718609109,"MIF","CD74"
"T_NK_Th17","Smooth_muscle_cells",118,14.1781753424981,0.120154028326255,1.40002567303576,"HLA-B","CANX"
"B_Early-PC_MS4A1low","Smooth_muscle_cells",159,14.1201140829373,0.0888057489492914,1.88701547821372,"HSP90B1","LRP1"
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_01",93,14.1184975340341,0.151811801441227,4.2721078231191,"C3","IFITM3"
"Myeloid_mDC_LAMP3","Smooth_muscle_cells",217,14.0185958950466,0.0646018244011365,1.36291486024005,"HLA-B","CANX"
"Myeloid_cDC1","CNV_Subclone_02",141,14.0088215685626,0.0993533444578906,2.95869265460867,"TIMP1","CD63"
"CNV_Subclone_02","B_PC_IGHG",138,14.002228940608,0.101465427105855,5.59630785606714,"MIF","CD74"
"NK cells","CNV_Subclone_04",157,13.9971419429715,0.0891537703373978,2.82327522089508,"HLA-B","CANX"
"CNV_Subclone_03","T_NK_MAIT",87,13.9286818971354,0.160099791921097,4.88017797880117,"MIF","CD74"
"T_NK_¦Ã¦ÄT","CNV_Subclone_04",112,13.8392854735588,0.12356504887106,3.45668644384488,"HLA-B","CANX"
"B cells","B_PC_IGHG",189,13.8168117895149,0.0731048242831478,4.86599012767446,"MIF","CD74"
"CNV_Subclone_01","B_Early-PC_MS4A1low",154,13.7902946166409,0.089547367640525,6.82391616352564,"MIF","CD74"
"CNV_Subclone_01","Myeloid_Macro-M2-like",173,13.7449270678208,0.0794504454787327,8.07135795533554,"MIF","CD74"
"T_NK_CD8+ T resident memory","CNV_Subclone_02",98,13.7383075255269,0.140186811484969,2.82607354837262,"HLA-B","CANX"
"T_NK_Th17","B_Bm_stress-response",20,13.7287420054441,0.686437100272206,8.8809543666236,"MIF","CD74"
"T_NK_CD4+ T regulatory","NK cells",53,13.7035456507249,0.258557465108016,3.19501184609649,"MIF","CD74"
"T_NK_CD4+ T effector","CNV_Subclone_04",111,13.6478855105866,0.122953923518798,3.19302247351725,"HLA-B","CANX"
"T cells","Myeloid_Macro-M2-like",93,13.6280368129065,0.146538030246306,5.85974955216849,"MIF","CD74"
"DC","CNV_Subclone_02",207,13.5914671290158,0.0656592614928298,2.30491960983908,"HLA-B","CANX"
"T_NK_MAIT","CNV_Subclone_04",104,13.555267499909,0.130339110576048,3.33408060826613,"HLA-B","CANX"
"CNV_Subclone_01","T_NK_CD4+ T naive",115,13.4347748170285,0.116824128843726,1.86421239155371,"MIF","CD74"
"NK cells","CNV_Subclone_02",146,13.4165282629464,0.0918940291982627,2.37501729965611,"HLA-B","CANX"
"CNV_Subclone_01","B_Bm_stress-response",60,13.3995802933979,0.223326338223298,10.8477201033786,"MIF","CD74"
"CNV_Subclone_01","Macrophages",258,13.3518696847362,0.0517514328865745,5.78227966379697,"MIF","CD74"
"B_Bn_TCL1A","Myeloid_Macro-M2-like",71,13.3444262727791,0.18794966581379,2.73470069880225,"MIF","CD74"
"T_NK_CD4+ T naive","B_Bm_stress-response",18,13.2094862858994,0.733860349216636,10.1320528954293,"MIF","CD74"
"CNV_Subclone_04","B_PC_IGHG",144,13.2042966883191,0.0916965047799934,5.81362703493793,"MIF","CD74"
"Macrophages","CNV_Subclone_04",259,13.1781531097288,0.050880900037563,1.67878062577425,"HLA-B","CANX"
"CNV_Subclone_05","T cells",103,13.168545632205,0.127849957594224,2.59609138220357,"MIF","CD74"
